change_date,total_shares_10k,reason
2017-10-16,25733.0,A股上市
2017-12-31,25733.0,定期报告
2018-06-30,25733.0,定期报告
2018-10-16,25733.0,限售股份上市
2018-12-27,25938.5,"增发新股上市,股权激励"
2018-12-31,25938.5,定期报告
2019-06-30,25938.5,定期报告
2019-11-15,25991.0,"股权激励,增发新股上市"
2019-12-31,25991.0,定期报告
2020-02-24,25991.0,其他
2020-03-02,25991.0,激励股份解禁
2020-03-13,26073.8,期权行权
2020-06-29,26026.8,股份回购
2020-06-30,26026.8,定期报告
2020-10-16,26026.8,限售股份上市
2020-12-31,26026.8,定期报告
2021-06-08,30141.4637,增发新股上市
2021-06-23,30141.4637,激励股份解禁
2021-06-28,30223.5637,期权行权
2021-06-30,30223.5637,定期报告
2021-09-16,30201.7637,股份回购
2021-09-29,54363.1746,转增
2021-12-08,54363.1746,限售股份上市
2021-12-31,54363.1746,定期报告
2022-04-01,54363.1746,激励股份解禁
2022-06-30,54475.7646,"定期报告,期权行权"
2022-07-05,54468.9246,"股份回购,期权行权"
2022-12-31,54468.9246,定期报告
2023-05-04,55218.2846,"增发新股上市,股权激励"
2023-06-30,55218.2846,定期报告
2023-09-06,67018.2846,增发新股上市
2023-09-20,67098.2846,"增发新股上市,股权激励"
2023-12-31,67098.2846,定期报告
2024-03-06,67098.2846,限售股份上市
2024-04-08,67098.2846,其他
2024-04-30,67590.5846,"增发新股上市,股权激励"
2024-06-30,67590.5846,定期报告
2024-09-02,67621.1846,"增发新股上市,股权激励"
2024-12-31,67621.1846,定期报告
2025-04-29,68015.2346,"增发新股上市,股权激励"
2025-06-30,68015.2346,定期报告
2025-08-15,97144.6654,转增
2025-09-01,97174.6804,"增发新股上市,股权激励"
2025-09-09,93891.5144,股份回购
2025-12-31,93891.5144,定期报告
