change_date,total_shares_10k,reason
1992-12-02,5099.3,A股上市
1992-12-31,5099.3,定期报告
1993-06-23,5695.7,配股上市
1993-12-31,5695.7,定期报告
1994-05-09,7404.41,"送股,转增"
1994-06-30,7404.41,定期报告
1994-12-31,7404.41,定期报告
1995-06-30,7404.41,定期报告
1995-10-26,8997.9597,"送股,转增"
1995-12-26,8997.9597,配股上市
1995-12-31,8997.9597,定期报告
1996-06-30,8997.9597,定期报告
1996-07-17,11697.3476,"送股,转增"
1996-12-31,11697.3476,定期报告
1997-05-13,15206.5519,"送股,转增"
1997-06-30,15206.5519,定期报告
1997-12-16,17982.2231,配股上市
1997-12-31,17982.2231,定期报告
1998-06-02,23377.0001,"送股,转增"
1998-06-30,23377.0001,定期报告
1998-12-31,23377.0001,定期报告
1999-04-28,37403.2001,"送股,转增"
1999-06-30,37403.2001,定期报告
1999-11-18,40314.027,配股上市
1999-12-31,40314.027,定期报告
2000-06-30,40314.027,定期报告
2000-10-09,40314.027,转配股上市
2000-12-31,40314.027,定期报告
2001-05-14,52408.2351,"送股,转增"
2001-06-30,52408.2351,定期报告
2001-12-31,52408.2351,定期报告
2002-06-30,52408.2351,定期报告
2002-12-31,52408.2351,定期报告
2003-06-30,52408.2351,定期报告
2003-12-31,52408.2351,定期报告
2004-06-30,52408.2351,定期报告
2004-12-31,52408.2351,定期报告
2005-06-30,52408.2351,定期报告
2005-10-21,52408.2351,股权分置
2005-12-31,52408.2351,定期报告
2006-06-30,52408.2351,定期报告
2006-10-23,52408.2351,股权分置受限股份上市
2006-12-31,52408.2351,定期报告
2007-06-30,52408.2351,定期报告
2007-10-22,52408.2351,股权分置受限股份上市
2007-12-31,52408.2351,定期报告
2008-06-30,52408.2351,定期报告
2008-10-21,52408.2351,股权分置受限股份上市
2008-12-31,52408.2351,定期报告
2009-06-30,52408.2351,定期报告
2009-12-31,52408.2351,定期报告
2010-06-30,52408.2351,定期报告
2010-12-31,52408.2351,定期报告
2011-06-30,52408.2351,定期报告
2011-12-31,52408.2351,定期报告
2012-06-30,52408.2351,定期报告
2012-12-31,52408.2351,定期报告
2013-06-30,52408.2351,定期报告
2013-12-31,52408.2351,定期报告
2014-06-30,52408.2351,定期报告
2014-12-31,52408.2351,定期报告
2015-06-30,52408.2351,定期报告
2015-12-31,52408.2351,定期报告
2016-06-30,52408.2351,定期报告
2016-12-31,52408.2351,定期报告
2017-05-03,94089.9292,增发新股上市
2017-05-15,106089.9292,增发新股上市
2017-06-30,106089.9292,定期报告
2017-12-31,106089.9292,定期报告
2018-05-03,106089.9292,限售股份上市
2018-06-30,106089.9292,定期报告
2018-12-31,106089.9292,定期报告
2019-06-30,106089.9292,定期报告
2019-12-31,106089.9292,定期报告
2020-05-06,106089.9292,限售股份上市
2020-05-15,106089.9292,限售股份上市
2020-06-30,106089.9292,定期报告
2020-12-31,106089.9292,定期报告
2021-06-30,106089.9292,定期报告
2021-12-31,106089.9292,定期报告
2022-06-30,106089.9292,定期报告
2022-12-31,106089.9292,定期报告
2023-06-30,106089.9292,定期报告
2023-12-31,106089.9292,定期报告
2024-06-30,106089.9292,定期报告
2024-12-31,106089.9292,定期报告
2025-06-30,106089.9292,定期报告
2025-12-31,106089.9292,定期报告
