change_date,total_shares_10k,reason
2017-08-21,10000.0,A股上市
2017-12-31,10000.0,定期报告
2018-06-30,10000.0,定期报告
2018-08-24,10000.0,限售股份上市
2018-12-31,10000.0,定期报告
2019-05-31,17000.0,转增
2019-06-30,17000.0,定期报告
2019-09-30,17000.1221,可转债转股
2019-12-31,17000.835,"定期报告,可转债转股"
2020-03-31,17001.6813,可转债转股
2020-05-15,17001.7633,可转债转股
2020-06-30,17727.049,"可转债转股,定期报告"
2020-08-24,17870.182,"可转债转股,限售股份上市"
2020-10-30,19607.5132,增发新股上市
2020-12-31,19607.5132,定期报告
2021-04-30,19607.5132,限售股份上市
2021-05-18,29411.2698,转增
2021-06-30,29411.2698,定期报告
2021-12-31,29411.2698,定期报告
2022-06-30,29411.2698,定期报告
2022-12-31,29411.2698,定期报告
2023-05-17,29411.366,可转债转股
2023-05-31,29411.3695,可转债转股
2023-06-30,29411.398,"定期报告,可转债转股"
2023-09-28,29411.399,可转债转股
2023-10-31,29411.4025,可转债转股
2023-12-06,29411.4032,可转债转股
2023-12-29,29411.4032,可转债转股
2023-12-31,29411.4032,定期报告
2024-03-29,29411.4032,可转债转股
2024-04-15,29411.4032,其他
2024-04-23,29411.4067,可转债转股
2024-05-29,29411.4102,可转债转股
2024-06-28,29411.4102,可转债转股
2024-06-30,29411.4102,定期报告
2024-08-16,29411.4137,可转债转股
2024-09-30,29411.4172,可转债转股
2024-10-30,29411.4203,可转债转股
2024-11-19,29411.432,可转债转股
2024-12-31,29411.5163,"可转债转股,定期报告"
2025-03-31,29486.8526,可转债转股
2025-05-23,30208.5932,可转债转股
2025-06-30,30437.1634,"可转债转股,定期报告"
2025-08-01,30437.2705,可转债转股
2025-09-15,30437.642,可转债转股
2025-09-30,30437.642,可转债转股
2025-12-31,30437.762,可转债转股
2026-03-16,30706.2163,可转债转股
