change_date,total_shares_10k,reason
2016-12-14,10000.0,A股上市
2016-12-31,10000.0,定期报告
2017-06-14,15000.0,转增
2017-06-30,15000.0,定期报告
2017-12-14,15000.0,限售股份上市
2017-12-31,15000.0,定期报告
2018-06-07,18000.0,转增
2018-06-30,18000.0,定期报告
2018-12-31,18000.0,定期报告
2019-06-30,18000.0,定期报告
2019-12-16,18000.0,限售股份上市
2019-12-31,18000.0,定期报告
2020-06-30,18000.0,定期报告
2020-12-31,18000.0,定期报告
2021-06-30,18000.0,定期报告
2021-12-31,18000.0,定期报告
2022-06-30,18000.0,定期报告
2022-09-30,18000.1918,可转债转股
2022-12-31,18000.1918,"定期报告,可转债转股"
2023-03-31,18000.1968,可转债转股
2023-06-30,18000.207,"可转债转股,定期报告"
2023-09-30,18000.207,可转债转股
2023-12-31,18000.207,定期报告
2024-03-31,18000.207,可转债转股
2024-06-30,18000.2174,"可转债转股,定期报告"
2024-09-09,18385.229,"增发新股上市,可转债转股,股权激励"
2024-09-30,18385.229,可转债转股
2024-12-31,18385.3393,"可转债转股,定期报告"
2025-03-31,18385.3393,可转债转股
2025-06-30,18658.1556,"可转债转股,定期报告"
2025-07-14,18688.6904,"增发新股上市,可转债转股,股权激励"
2025-09-30,18688.6962,可转债转股
2025-12-26,18689.1727,可转债转股
2025-12-31,18689.1727,可转债转股
