change_date,total_shares_10k,reason
2018-12-28,4000.0,A股上市
2018-12-31,4000.0,定期报告
2019-05-24,7200.0,转增
2019-06-30,7200.0,定期报告
2019-10-09,7288.7,"股权激励,增发新股上市"
2019-12-31,7288.7,"定期报告,限售股份上市"
2020-06-03,7283.3,股份回购
2020-06-16,10196.62,转增
2020-06-30,10196.62,定期报告
2020-10-13,10196.62,激励股份解禁
2020-12-31,10196.62,定期报告
2021-05-26,10160.4244,股份回购
2021-06-30,10160.4244,定期报告
2021-12-29,10160.4244,限售股份上市
2021-12-31,10160.4244,定期报告
2022-05-27,10114.986,股份回购
2022-06-08,14160.9804,转增
2022-06-30,14160.9804,定期报告
2022-12-31,14160.9804,定期报告
2023-06-30,14160.9804,定期报告
2023-08-07,15759.8176,增发新股上市
2023-12-31,15759.8176,定期报告
2024-02-07,15759.8176,限售股份上市
2024-06-30,15759.8176,定期报告
2024-12-31,15759.8176,定期报告
2025-06-30,15759.8176,定期报告
