change_date,total_shares_10k,reason
2020-07-22,11280.0,A股上市
2020-12-31,11280.0,定期报告
2021-01-22,11280.0,限售股份上市
2021-06-30,11280.0,定期报告
2021-07-22,11280.0,限售股份上市
2021-12-27,11309.85,"增发新股上市,股权激励"
2021-12-31,11309.85,定期报告
2022-04-09,11309.85,其他
2022-06-28,11315.85,"增发新股上市,股权激励"
2022-06-30,11315.85,定期报告
2022-07-22,11315.85,限售股份上市
2022-10-17,11315.85,限售股份上市
2022-12-31,11331.936,定期报告
2023-01-03,11331.936,"增发新股上市,股权激励"
2023-06-30,11331.936,定期报告
2023-07-24,11331.936,限售股份上市
2023-09-15,13122.4346,增发新股上市
2023-12-31,13122.4346,定期报告
2024-01-22,13131.0346,"增发新股上市,股权激励"
2024-03-18,13131.0346,限售股份上市
2024-06-05,13131.0346,其他
2024-06-30,13131.0346,定期报告
2024-12-31,13131.0346,定期报告
2025-04-29,13131.0346,"股份回购,股权激励"
2025-06-30,13131.0346,定期报告
2025-12-31,13131.0346,定期报告
