change_date,total_shares_10k,reason
1993-09-03,32000.0,A股上市
1993-12-31,32000.0,定期报告
1994-06-30,35200.0,"送股,转增"
1994-12-31,35200.0,定期报告
1995-06-30,35200.0,定期报告
1995-08-21,38720.0,"送股,转增"
1995-12-31,38720.0,定期报告
1996-06-30,38720.0,定期报告
1996-08-13,40656.0,"送股,转增"
1996-12-31,40656.0,定期报告
1997-04-16,45330.8104,配股上市
1997-06-30,45330.8103,定期报告
1997-11-04,90661.6206,"送股,转增"
1997-12-31,90661.6206,定期报告
1998-06-30,90661.6206,定期报告
1998-12-31,90661.6206,定期报告
1999-06-30,90661.6206,定期报告
1999-12-31,90661.6206,定期报告
2000-06-30,90661.6206,定期报告
2000-10-20,100207.9444,配股上市
2000-11-03,100207.9444,转配股上市
2000-12-31,100207.9444,定期报告
2001-06-30,100207.9444,定期报告
2001-12-31,100207.9444,定期报告
2002-06-30,100207.9444,定期报告
2002-08-01,120249.5332,"送股,转增"
2002-12-31,120249.5332,定期报告
2003-06-30,120249.5332,定期报告
2003-12-31,120249.5332,定期报告
2004-06-30,120249.5332,定期报告
2004-12-31,120249.5332,定期报告
2005-06-30,120249.5332,定期报告
2005-12-31,120249.5332,定期报告
2006-04-26,120249.5332,股权分置
2006-06-30,120249.5332,定期报告
2006-12-31,120249.5332,定期报告
2007-04-27,120249.5332,股权分置受限股份上市
2007-06-30,120249.5332,定期报告
2007-09-19,120249.5332,股权分置受限股份上市
2007-12-20,220249.5332,增发新股上市
2007-12-31,220249.5332,定期报告
2008-06-30,220249.5332,定期报告
2008-12-31,220249.5332,定期报告
2009-06-30,220249.5332,定期报告
2009-12-31,220249.5332,定期报告
2010-06-30,220249.5332,定期报告
2010-12-31,220249.5332,定期报告
2011-01-11,220249.5332,"股权分置受限股份上市,限售股份上市"
2011-06-16,264299.4398,转增
2011-06-30,264299.4398,定期报告
2011-12-31,264299.4398,定期报告
2012-06-30,264299.4398,定期报告
2012-12-31,264299.4398,定期报告
2013-02-08,264299.4398,"增发新股上市,股份回购"
2013-06-30,264299.4398,定期报告
2013-12-31,264299.4398,定期报告
2014-06-30,264299.4398,定期报告
2014-12-31,264299.4398,定期报告
2015-06-25,396449.1597,送股
2015-06-30,396449.1597,定期报告
2015-12-31,396449.1597,定期报告
2016-02-25,396449.1597,限售股份上市
2016-06-30,396449.1597,定期报告
2016-12-31,396449.1597,定期报告
2017-06-30,396449.1597,定期报告
2017-12-31,396449.1597,定期报告
2018-06-30,396449.1597,定期报告
2018-12-31,396449.1597,定期报告
2019-06-30,396449.1597,定期报告
2019-12-31,396449.1597,定期报告
2020-06-11,475738.9916,送股
2020-06-30,475738.9916,定期报告
2020-12-31,475738.9916,定期报告
2021-06-30,475738.9916,定期报告
2021-12-31,475738.9916,定期报告
2022-06-30,475738.9916,定期报告
2022-12-31,475738.9916,定期报告
2023-06-30,475738.9916,定期报告
2023-12-31,475738.9916,定期报告
2024-06-30,475738.9916,定期报告
2024-12-31,475738.9916,定期报告
2025-06-30,475738.9916,定期报告
