change_date,total_shares_10k,reason
2007-09-21,13585.0,A股上市
2007-12-21,13585.0,配售股份上市
2007-12-31,13585.0,定期报告
2008-06-11,16302.0,转增
2008-06-30,16302.0,定期报告
2008-09-22,16302.0,限售股份上市
2008-12-31,16302.0,定期报告
2009-06-30,16302.0,定期报告
2009-12-31,16302.0,定期报告
2010-06-30,16302.0,定期报告
2010-09-21,16302.0,限售股份上市
2010-12-31,16302.0,定期报告
2011-03-01,32604.0,转增
2011-06-30,32604.0,定期报告
2011-12-31,32604.0,定期报告
2012-06-30,32604.0,定期报告
2012-12-31,32604.0,定期报告
2013-06-30,32604.0,定期报告
2013-12-31,32604.0,定期报告
2014-06-30,32604.0,定期报告
2014-07-10,39820.3374,增发新股上市
2014-12-31,39820.3374,定期报告
2015-06-30,39820.3374,定期报告
2015-12-23,44471.4992,增发新股上市
2015-12-31,44471.4992,定期报告
2016-06-30,44471.4992,定期报告
2016-12-23,44471.4992,限售股份上市
2016-12-31,44471.4992,定期报告
2017-01-20,53460.4028,增发新股上市
2017-06-30,53460.4028,定期报告
2017-07-10,53460.4028,限售股份上市
2017-09-26,106920.8056,转增
2017-12-25,106920.8056,限售股份上市
2017-12-31,106920.8056,定期报告
2018-01-22,106920.8056,限售股份上市
2018-06-30,106920.8056,定期报告
2018-12-31,106920.8056,定期报告
2019-01-03,106920.8056,限售股份上市
2019-01-25,119726.2716,增发新股上市
2019-06-21,133366.7825,增发新股上市
2019-06-30,133366.7825,定期报告
2019-10-08,133366.7825,限售股份上市
2019-12-31,133366.7825,定期报告
2020-02-03,133366.7825,限售股份上市
2020-03-31,133366.7825,限售股份上市
2020-06-22,133366.7825,限售股份上市
2020-06-30,133366.7825,定期报告
2020-09-08,133366.7825,其他
2020-11-27,133366.7825,限售股份上市
2020-12-28,133367.7545,"股份回购,限售股份上市"
2020-12-30,133367.7773,可转债转股
2020-12-31,133367.7773,定期报告
2021-01-04,133367.7887,可转债转股
2021-01-25,133367.8952,"可转债转股,限售股份上市"
2021-01-29,133367.9499,可转债转股
2021-02-26,133367.9727,可转债转股
2021-03-31,133368.0069,可转债转股
2021-04-30,133368.0411,可转债转股
2021-05-24,133368.0422,可转债转股
2021-06-21,133368.0537,"可转债转股,限售股份上市"
2021-06-30,133368.0652,"可转债转股,定期报告"
2021-07-31,133368.2189,可转债转股
2021-09-15,133423.5198,可转债转股
2021-09-30,133452.6917,可转债转股
2021-10-28,133452.6917,其他
2021-11-10,133452.7032,可转债转股
2021-11-18,133452.877,可转债转股
2021-12-31,133453.0042,"定期报告,可转债转股"
2022-01-25,133453.0042,限售股份上市
2022-03-31,133453.0157,可转债转股
2022-05-11,133453.0157,其他
2022-06-21,133453.0157,限售股份上市
2022-06-30,133453.2375,"定期报告,可转债转股"
2022-09-27,133453.3339,可转债转股
2022-09-30,133453.3339,可转债转股
2022-12-30,133453.3577,可转债转股
2022-12-31,133453.3577,定期报告
2023-03-31,133453.3577,可转债转股
2023-05-08,133453.3577,其他
2023-06-29,133453.3577,限售股份上市
2023-06-30,133453.3577,"定期报告,可转债转股"
2023-09-30,133453.3941,可转债转股
2023-12-11,133453.4062,可转债转股
2023-12-29,133453.4062,可转债转股
2023-12-31,133453.4062,定期报告
2024-02-08,133453.4062,限售股份上市
2024-03-07,132424.6265,股份回购
2024-03-31,132424.6265,可转债转股
2024-06-30,132424.6265,定期报告
2024-07-10,132424.6265,限售股份上市
2024-09-30,132424.6265,可转债转股
2024-11-22,139011.9343,可转债转股
2024-12-31,150854.5939,"可转债转股,限售股份上市,定期报告"
2025-03-31,150854.6593,可转债转股
2025-06-30,150854.8229,"可转债转股,定期报告"
2025-07-23,153468.1428,可转债转股
2025-08-04,158489.5856,可转债转股
2025-08-13,162293.7872,可转债转股
