change_date,total_shares_10k,reason
2011-03-10,10670.0,A股上市
2011-06-10,10670.0,配售股份上市
2011-06-30,10670.0,定期报告
2011-12-31,10670.0,定期报告
2012-04-27,21340.0,转增
2012-06-30,21340.0,定期报告
2012-12-31,21340.0,定期报告
2013-06-30,21340.0,定期报告
2013-12-31,21340.0,定期报告
2014-03-11,21340.0,"限售股份上市,承诺限售"
2014-06-30,21340.0,定期报告
2014-09-12,21340.0,限售股份上市
2014-12-31,21340.0,定期报告
2015-06-30,21340.0,定期报告
2015-12-02,26484.6942,增发新股上市
2015-12-18,27027.1942,"增发新股上市,股权激励"
2015-12-31,27027.1942,定期报告
2016-06-30,27027.1942,定期报告
2016-07-11,54054.3884,转增
2016-12-02,54054.3884,限售股份上市
2016-12-31,54054.3884,定期报告
2017-01-04,54054.3884,激励股份解禁
2017-01-13,54031.3884,股份回购
2017-01-24,54144.3884,"增发新股上市,股权激励"
2017-06-08,54139.7984,股份回购
2017-06-30,54139.7984,定期报告
2017-12-31,54139.7984,定期报告
2018-02-09,54139.7984,激励股份解禁
2018-04-11,54096.9884,股份回购
2018-05-29,86555.1814,转增
2018-06-30,86555.2125,"可转债转股,定期报告"
2018-09-28,86608.9641,可转债转股
2018-12-25,87763.0752,"可转债转股,激励股份解禁"
2018-12-28,87763.0752,其他
2018-12-31,87763.0752,定期报告
2019-01-25,87763.0752,激励股份解禁
2019-03-29,87768.994,可转债转股
2019-06-14,90199.3754,可转债转股
2019-06-30,90199.3754,定期报告
2019-09-30,90203.0513,可转债转股
2019-12-31,90203.1312,"定期报告,可转债转股"
2020-03-31,90203.588,可转债转股
2020-06-30,90203.607,"可转债转股,定期报告"
2020-09-30,94761.8393,可转债转股
2020-12-31,94761.8963,"可转债转股,定期报告"
2021-01-08,106284.1886,"增发新股上市,可转债转股"
2021-03-31,106287.4638,可转债转股
2021-06-30,106287.483,"可转债转股,定期报告"
2021-07-08,106287.483,限售股份上市
2021-09-30,106287.533,可转债转股
2021-12-31,106287.5349,"定期报告,可转债转股"
2022-03-31,106287.7465,可转债转股
2022-06-30,106290.3278,"定期报告,可转债转股"
2022-09-30,106290.5203,可转债转股
2022-12-30,106290.7707,可转债转股
2022-12-31,106290.7707,定期报告
2023-03-31,106291.2523,可转债转股
2023-06-30,106291.645,"定期报告,可转债转股"
2023-09-30,106292.3077,可转债转股
2023-11-28,106370.0541,可转债转股
2023-12-31,106370.0541,定期报告
2024-06-30,106370.0541,定期报告
2024-12-31,106370.0541,定期报告
2025-06-30,106370.0541,定期报告
2025-10-24,114282.1917,增发新股上市
