change_date,total_shares_10k,reason
2016-12-31,9500.0,定期报告
2017-01-17,12668.0,A股上市
2017-06-30,12668.0,定期报告
2017-12-31,12668.0,定期报告
2018-01-12,12855.0,"增发新股上市,股权激励"
2018-06-15,17997.0,送股
2018-06-30,17997.0,定期报告
2018-12-11,17735.2,股份回购
2018-12-31,17735.2,定期报告
2019-06-30,17735.2,定期报告
2019-12-31,17735.2,定期报告
2020-01-17,17735.2,限售股份上市
2020-03-31,17735.4174,可转债转股
2020-05-19,24829.6215,"转增,可转债转股"
2020-06-30,24829.69,"可转债转股,定期报告"
2020-09-30,25040.6003,可转债转股
2020-12-31,25310.0105,定期报告
2021-03-31,25395.7921,可转债转股
2021-05-11,25619.5965,可转债转股
2021-05-31,26194.8094,可转债转股
2021-06-30,26316.6028,"可转债转股,定期报告"
2021-09-30,26316.9621,可转债转股
2021-12-31,26320.189,"定期报告,可转债转股"
2022-03-31,26434.9488,可转债转股
2022-04-29,26438.4078,可转债转股
2022-05-09,26438.417,可转债转股
2022-06-06,26445.7481,可转债转股
2022-06-16,26639.3196,可转债转股
2022-06-27,27843.1276,可转债转股
2022-06-30,27843.1276,定期报告
2022-12-31,27843.1276,定期报告
2023-04-28,27843.1276,其他
2023-06-30,27843.1276,定期报告
2023-12-31,27843.1276,定期报告
2024-03-08,27843.1936,可转债转股
2024-03-31,27843.2183,可转债转股
2024-05-06,27843.2265,可转债转股
2024-05-28,27843.4768,可转债转股
2024-06-30,27843.4768,定期报告
2024-09-30,27843.4768,可转债转股
2024-10-22,27843.4768,其他
2024-10-24,27261.2412,股份回购
2024-11-08,27261.2412,其他
2024-12-31,27261.2842,"可转债转股,定期报告"
2025-02-28,27261.2928,可转债转股
2025-03-31,27261.2928,可转债转股
2025-05-31,27262.2828,可转债转股
2025-06-30,27262.2828,定期报告
2025-07-31,27262.3728,可转债转股
2025-08-31,27262.3818,可转债转股
2025-09-30,27262.4718,可转债转股
2025-10-31,27262.5097,可转债转股
2025-11-12,26392.8065,股份回购
2025-12-31,26392.8065,可转债转股
2026-02-03,26856.4727,可转债转股
2026-02-13,29267.9791,可转债转股
2026-03-09,30147.6741,可转债转股
2026-03-24,32044.4978,可转债转股
