change_date,total_shares_10k,reason
2017-03-01,7468.0,A股上市
2017-06-30,7468.0,定期报告
2017-12-31,7468.0,定期报告
2018-03-08,7468.0,限售股份上市
2018-06-30,7468.0,定期报告
2018-12-31,7468.0,定期报告
2019-06-30,7468.0,定期报告
2019-12-31,7468.0,定期报告
2020-03-02,7468.0,限售股份上市
2020-06-30,7468.0,定期报告
2020-09-30,7468.1111,可转债转股
2020-12-31,7468.372,"可转债转股,定期报告"
2021-03-31,7468.5604,可转债转股
2021-06-30,7468.5686,"可转债转股,定期报告"
2021-09-30,7545.0951,可转债转股
2021-11-23,7751.0981,可转债转股
2021-12-10,8466.1022,"增发新股上市,可转债转股"
2021-12-31,8466.4538,"定期报告,可转债转股"
2022-02-24,8865.5041,可转债转股
2022-06-30,8865.5041,定期报告
2022-12-31,8865.5041,定期报告
2023-06-12,8865.5041,限售股份上市
2023-06-21,8903.4641,"增发新股上市,股权激励"
2023-06-30,8903.4641,定期报告
2023-12-29,10295.8378,增发新股上市
2023-12-31,10295.8378,定期报告
2024-06-14,13384.5891,转增
2024-06-30,13384.5891,定期报告
2024-07-01,13384.5891,限售股份上市
2024-12-31,13384.5891,定期报告
2025-06-06,17399.9658,转增
2025-06-30,17399.9658,定期报告
2025-07-01,17399.9658,限售股份上市
