change_date,total_shares_10k,reason
2017-08-10,8000.0,A股上市
2017-12-31,8000.0,定期报告
2018-06-06,11200.0,转增
2018-06-30,11200.0,定期报告
2018-08-10,11200.0,限售股份上市
2018-12-31,11200.0,定期报告
2019-05-16,15680.0,转增
2019-06-30,15680.0,定期报告
2019-12-31,15680.0,定期报告
2020-06-08,20384.0,转增
2020-06-30,20384.0,定期报告
2020-08-10,20384.0,限售股份上市
2020-12-31,20384.4781,"可转债转股,定期报告"
2021-03-31,20384.8023,可转债转股
2021-06-30,20384.8501,"可转债转股,定期报告"
2021-09-30,20384.8713,可转债转股
2021-12-31,20384.8766,"定期报告,可转债转股"
2022-03-07,20384.8872,可转债转股
2022-03-31,20384.8872,可转债转股
2022-06-30,20384.8872,"定期报告,可转债转股"
2022-09-30,20384.8872,可转债转股
2022-12-31,20384.9297,"定期报告,可转债转股"
2023-03-31,20384.9297,可转债转股
2023-06-30,20384.9297,"定期报告,可转债转股"
2023-09-30,20384.9297,可转债转股
2023-12-19,20573.6791,"可转债转股,期权行权"
2023-12-31,20573.6791,定期报告
2024-03-31,20573.6791,可转债转股
2024-04-30,20573.6791,其他
2024-06-30,20573.6791,定期报告
2024-09-30,20573.8317,可转债转股
2024-10-31,20867.0719,可转债转股
2024-11-22,21550.8463,可转债转股
2024-11-28,22229.6698,可转债转股
2024-11-29,22700.8994,可转债转股
2024-12-04,22729.3893,可转债转股
2024-12-24,22924.8293,期权行权
2024-12-31,22924.8293,定期报告
2025-05-29,22933.8293,期权行权
2025-06-30,22933.8293,定期报告
2025-09-30,22933.8294,期权行权
2025-12-01,23105.7494,期权行权
2025-12-31,23105.7494,期权行权
