change_date,total_shares_10k,reason
2019-12-03,8360.0,A股上市
2019-12-31,8360.0,定期报告
2020-06-03,8360.0,限售股份上市
2020-06-30,8360.0,定期报告
2020-12-03,8360.0,限售股份上市
2020-12-31,8360.0,定期报告
2021-06-30,8360.0,定期报告
2021-12-03,8360.0,限售股份上市
2021-12-31,8360.0,定期报告
2022-06-30,8360.0,定期报告
2022-11-09,8390.1218,"增发新股上市,股权激励"
2022-12-05,8390.1218,限售股份上市
2022-12-31,8390.1218,定期报告
2023-06-09,11746.1705,转增
2023-06-30,11746.1705,定期报告
2023-11-13,11804.9833,"增发新股上市,股权激励"
2023-12-31,11804.9833,定期报告
2024-06-12,16526.9766,转增
2024-06-30,16526.9766,定期报告
2024-08-13,16526.9766,其他
2024-11-13,16621.969,"增发新股上市,股权激励"
2024-12-31,16621.969,定期报告
2025-03-11,16621.969,其他
2025-06-30,16621.969,定期报告
