change_date,total_shares_10k,reason
2008-05-20,6680.0,A股上市
2008-06-30,6680.0,定期报告
2008-08-20,6680.0,配售股份上市
2008-12-31,6680.0,定期报告
2009-05-20,6680.0,限售股份上市
2009-06-30,6680.0,定期报告
2009-12-31,6680.0,定期报告
2010-05-07,13360.0,"送股,转增"
2010-06-30,13360.0,定期报告
2010-07-19,13954.02,"增发新股上市,股权激励"
2010-12-31,13954.02,定期报告
2011-05-20,13954.02,限售股份上市
2011-06-08,27908.04,"送股,转增"
2011-06-30,27908.04,定期报告
2011-08-02,27908.04,激励股份解禁
2011-12-31,27908.04,定期报告
2012-05-29,55816.08,转增
2012-06-30,55816.08,定期报告
2012-08-02,55816.08,激励股份解禁
2012-12-31,55816.08,定期报告
2013-03-07,55812.328,股份回购
2013-04-16,111624.656,送股
2013-05-31,114613.3167,增发新股上市
2013-06-30,114613.3167,定期报告
2013-08-02,114613.3167,激励股份解禁
2013-12-31,114613.3167,定期报告
2014-05-06,117059.825,"增发新股上市,股权激励"
2014-06-03,117059.825,限售股份上市
2014-06-30,117059.825,定期报告
2014-12-26,117027.075,股份回购
2014-12-31,117027.075,定期报告
2015-06-30,117027.075,定期报告
2015-08-12,116033.7257,股份回购
2015-12-24,115989.9502,股份回购
2015-12-31,115989.9502,定期报告
2016-03-23,115989.9502,激励股份解禁
2016-04-27,289974.8755,"送股,转增"
2016-06-30,289974.8755,定期报告
2016-09-26,289941.1405,股份回购
2016-12-31,289941.1405,定期报告
2017-05-25,289941.1405,激励股份解禁
2017-06-30,289941.1405,定期报告
2017-09-06,289875.613,股份回购
2017-12-31,289875.613,定期报告
2018-06-30,289875.613,定期报告
2018-11-30,299762.193,"增发新股上市,股权激励"
2018-12-31,299762.193,定期报告
2019-03-04,299757.773,股份回购
2019-06-30,299757.773,定期报告
2019-12-03,300799.123,"增发新股上市,股权激励"
2019-12-31,300799.123,定期报告
2020-04-03,300799.123,其他
2020-04-16,300799.123,激励股份解禁
2020-04-27,300327.613,股份回购
2020-06-24,300327.613,"股权激励,股份回购"
2020-06-30,300327.613,定期报告
2020-10-16,300146.553,股份回购
2020-11-24,299664.285,股份回购
2020-12-29,299557.959,股份回购
2020-12-31,299557.959,定期报告
2021-04-15,299557.959,激励股份解禁
2021-06-30,299557.959,定期报告
2021-07-09,299557.959,激励股份解禁
2021-12-31,299455.073,"股份回购,定期报告"
2022-01-01,299455.073,股份回购
2022-06-30,299455.073,定期报告
2022-07-15,306928.843,"增发新股上市,股权激励"
2022-08-24,303316.117,股份回购
2022-12-31,303316.117,定期报告
2023-04-14,332626.457,增发新股上市
2023-06-30,332626.457,定期报告
2023-08-15,329446.899,股份回购
2023-10-27,329446.899,其他
2023-12-31,329446.899,定期报告
2024-06-30,329446.899,定期报告
2024-07-15,329446.899,激励股份解禁
2024-08-10,329234.669,"股份回购,期权行权"
2024-11-14,329458.4502,期权行权
2024-12-31,329562.9733,"定期报告,期权行权"
2025-04-09,329907.7511,期权行权
2025-06-27,328088.4999,"股份回购,期权行权"
2025-06-30,328284.2254,"定期报告,期权行权"
2025-12-02,328675.5574,期权行权
