change_date,total_shares_10k,reason
1996-06-30,5656.0,定期报告
1996-10-11,7000.0,A股上市
1996-12-31,7000.0,定期报告
1997-06-03,14000.0,"送股,转增"
1997-06-30,14000.0,定期报告
1997-12-31,14000.0,定期报告
1998-03-19,16100.0,配股上市
1998-06-16,27299.9973,"送股,转增"
1998-06-30,27299.9973,定期报告
1998-12-31,27299.9973,定期报告
1999-06-30,27299.9973,定期报告
1999-09-10,27299.9973,职工股上市
1999-12-31,27299.9973,定期报告
2000-06-30,27299.9973,定期报告
2000-12-31,27299.9973,定期报告
2001-06-30,27299.9973,定期报告
2001-12-31,27299.9973,定期报告
2002-06-30,27299.9973,定期报告
2002-12-31,27299.9973,定期报告
2003-06-30,27299.9973,定期报告
2003-12-31,27299.9973,定期报告
2004-06-30,27299.9973,定期报告
2004-12-31,27299.9973,定期报告
2005-06-30,27299.9973,定期报告
2005-12-31,27299.9973,定期报告
2006-03-02,27300.4681,股权分置
2006-06-30,27299.9973,定期报告
2006-12-31,27299.9973,定期报告
2007-03-02,27300.4681,股权分置受限股份上市
2007-06-30,27299.9973,定期报告
2007-12-27,27300.4681,股权分置受限股份上市
2007-12-31,27299.9973,定期报告
2008-06-30,27299.9973,定期报告
2008-12-31,27299.9973,定期报告
2009-03-02,27300.4681,股权分置受限股份上市
2009-06-30,27299.9973,定期报告
2009-12-31,27299.9973,定期报告
2010-03-02,27300.4681,股权分置受限股份上市
2010-06-30,27299.9973,定期报告
2010-09-15,27300.4681,股权分置受限股份上市
2010-09-30,34494.5098,增发新股上市
2010-12-31,34494.5098,定期报告
2011-03-02,34494.5098,股权分置受限股份上市
2011-06-30,34494.5098,定期报告
2011-12-31,34494.5098,定期报告
2012-06-30,34494.5098,定期报告
2012-12-31,34494.5098,定期报告
2013-06-30,34494.5098,定期报告
2013-09-30,34494.5098,限售股份上市
2013-12-31,34494.5098,定期报告
2014-06-30,34494.5098,定期报告
2014-12-31,34494.5098,定期报告
2015-06-30,34494.5098,定期报告
2015-12-31,34494.5098,定期报告
2016-06-30,34494.5098,定期报告
2016-12-31,34494.5098,定期报告
2017-06-30,34494.5098,定期报告
2017-12-12,133745.4761,增发新股上市
2017-12-21,139721.8285,增发新股上市
2017-12-31,139721.8285,定期报告
2018-06-30,139721.8285,定期报告
2018-11-22,140038.9285,"增发新股上市,股权激励"
2018-12-12,140038.9285,限售股份上市
2018-12-31,140038.9285,定期报告
2019-06-30,140038.9285,定期报告
2019-12-31,140038.9285,定期报告
2020-06-30,140038.9285,定期报告
2020-11-23,140038.9285,激励股份解禁
2020-12-14,140038.9285,限售股份上市
2020-12-21,140038.9285,限售股份上市
2020-12-31,140038.9285,定期报告
2021-06-24,196054.4999,转增
2021-06-30,196054.4999,定期报告
2021-11-22,196054.4999,激励股份解禁
2021-12-31,196054.4999,定期报告
2022-06-24,196052.6295,股份回购
2022-06-30,196052.6295,定期报告
2022-11-22,196052.6295,激励股份解禁
2022-12-31,196052.6295,定期报告
2023-04-26,196835.6795,"增发新股上市,股权激励"
2023-06-27,275569.9513,转增
2023-06-30,275569.9513,定期报告
2023-12-31,275569.9513,定期报告
2024-06-30,275569.9513,定期报告
2024-12-31,275569.9513,定期报告
2025-04-01,275569.9513,其他
2025-04-28,275569.9513,激励股份解禁
2025-06-30,275569.9513,定期报告
2025-07-07,283569.9513,增发新股上市
2025-07-28,283509.4714,股份回购
2026-01-08,283509.4714,限售股份上市
