change_date,total_shares_10k,reason
1997-12-31,12300.0,定期报告
1998-06-30,12300.0,定期报告
1998-12-10,17300.0,A股上市
1998-12-31,17300.0,定期报告
1999-03-01,17300.0,配售股份上市
1999-06-10,17300.0,职工股上市
1999-06-30,17300.0,定期报告
1999-07-07,22490.0,"送股,转增"
1999-12-31,22490.0,定期报告
2000-06-06,29237.0,"送股,转增"
2000-06-30,29237.0,定期报告
2000-12-31,29237.0,定期报告
2001-06-30,29237.0,定期报告
2001-12-31,29237.0,定期报告
2002-04-16,34237.0,增发新股上市
2002-06-30,34237.0,定期报告
2002-12-31,34237.0,定期报告
2003-06-30,34237.0,定期报告
2003-08-20,34237.0,股权转让
2003-12-31,34237.0,定期报告
2004-04-07,51355.5,"送股,转增"
2004-06-30,51355.5,定期报告
2004-12-31,51355.5,定期报告
2005-06-30,51355.5,定期报告
2005-12-31,51355.5,定期报告
2006-06-30,51355.5,定期报告
2006-12-31,51355.5,定期报告
2007-06-29,60599.49,"转增,股权分置"
2007-06-30,60599.49,定期报告
2007-12-31,60599.49,定期报告
2008-06-30,60599.49,定期报告
2008-12-31,60599.49,定期报告
2009-06-30,60599.49,定期报告
2009-12-31,60599.49,定期报告
2010-06-30,60599.49,定期报告
2010-07-05,60599.49,股权分置受限股份上市
2010-12-31,60599.49,定期报告
2011-06-30,60599.49,定期报告
2011-12-31,60599.49,定期报告
2012-06-30,60599.49,定期报告
2012-07-31,110028.9224,增发新股上市
2012-12-31,110028.9224,定期报告
2013-05-03,220057.8448,转增
2013-06-30,220057.8448,定期报告
2013-12-31,220057.8448,定期报告
2014-06-30,220057.8448,定期报告
2014-12-31,220057.8448,定期报告
2015-05-20,330086.7672,转增
2015-06-30,330086.7672,定期报告
2015-12-31,330086.7672,定期报告
2016-06-30,330086.7672,定期报告
2016-09-30,329955.8284,股份回购
2016-10-21,329955.8284,限售股份上市
2016-12-31,329955.8284,定期报告
2017-06-30,329955.8284,定期报告
2017-12-31,329955.8284,定期报告
2018-06-30,329955.8284,定期报告
2018-12-31,329955.8284,定期报告
2019-06-30,329955.8284,定期报告
2019-09-26,331928.219,"吸收合并,股份回购,增发新股上市"
2019-12-31,331928.219,定期报告
2020-06-30,331928.219,定期报告
2020-10-19,346466.1213,增发新股上市
2020-12-31,346466.1213,定期报告
2021-04-19,346466.1213,限售股份上市
2021-06-30,346466.1213,定期报告
2021-12-31,346466.1213,定期报告
2022-06-30,346466.1213,定期报告
2022-09-29,346466.1213,限售股份上市
2022-12-31,346466.1213,定期报告
2023-06-30,346466.1213,定期报告
2023-12-31,346466.1213,定期报告
2024-06-30,346466.1213,定期报告
2024-12-31,346466.1213,定期报告
2025-06-30,346466.1213,定期报告
2025-12-31,346466.1213,定期报告
