change_date,total_shares_10k,reason
2021-09-07,141623.6912,A股上市
2021-12-31,141623.6912,定期报告
2022-03-07,141623.6912,限售股份上市
2022-06-30,141623.6912,定期报告
2022-09-07,141623.6912,限售股份上市
2022-12-31,141623.6912,定期报告
2023-06-30,141623.6912,定期报告
2023-09-07,141623.6912,限售股份上市
2023-12-31,141623.6912,定期报告
2024-04-16,141154.0112,股份回购
2024-06-30,141154.0112,定期报告
2024-09-09,141154.0112,限售股份上市
2024-12-19,140665.2812,股份回购
2024-12-31,140665.2812,定期报告
2025-02-26,136933.9712,股份回购
2025-06-19,135794.8412,股份回购
2025-06-30,135794.8412,定期报告
2025-09-08,135794.8412,限售股份上市
2025-12-31,135794.8412,定期报告
