change_date,total_shares_10k,reason
2015-06-29,7400.0,A股上市
2015-06-30,7400.0,定期报告
2015-09-25,14800.0,转增
2015-12-31,15048.26,"增发新股上市,定期报告,股权激励"
2016-01-06,15065.8958,"增发新股上市,股权激励"
2016-06-28,15071.8958,"增发新股上市,股权激励"
2016-06-30,15071.8958,定期报告
2016-07-01,15071.8958,限售股份上市
2016-07-11,37670.7385,转增
2016-11-25,37678.7385,"增发新股上市,股权激励"
2016-12-31,37678.7385,定期报告
2017-01-16,37678.7385,激励股份解禁
2017-03-10,37670.377,股份回购
2017-06-30,37670.377,"激励股份解禁,定期报告"
2017-08-22,37651.3608,股份回购
2017-12-01,37651.3608,激励股份解禁
2017-12-31,37651.3608,定期报告
2018-06-26,37644.4943,股份回购
2018-06-30,37644.4943,定期报告
2018-07-11,37644.4943,限售股份上市
2018-07-23,37644.4943,激励股份解禁
2018-09-19,37331.8054,股份回购
2018-12-31,37331.8054,定期报告
2019-06-30,37331.8054,定期报告
2019-12-31,37331.8054,定期报告
2020-06-30,37331.8054,定期报告
2020-12-31,37331.8054,定期报告
2021-06-30,37331.8054,定期报告
2021-12-31,37331.8054,定期报告
2022-06-30,37331.8054,定期报告
2022-12-31,37331.8054,定期报告
2023-06-30,37331.8054,定期报告
2023-12-31,37331.8054,定期报告
2024-06-30,37331.8054,定期报告
2024-12-31,37331.8054,定期报告
2025-06-30,37331.8054,定期报告
