change_date,total_shares_10k,reason
2017-12-31,7500.0,定期报告
2018-01-05,10000.0,A股上市
2018-06-20,12000.0,转增
2018-06-30,12000.0,定期报告
2018-12-31,12000.0,定期报告
2019-01-07,12000.0,限售股份上市
2019-05-13,12361.3,"增发新股上市,股权激励"
2019-06-12,18541.95,转增
2019-06-30,18541.95,定期报告
2019-12-31,18541.95,定期报告
2020-04-29,18593.85,"股权激励,增发新股上市"
2020-05-13,18593.85,激励股份解禁
2020-06-30,18593.85,定期报告
2020-08-28,18591.15,股份回购
2020-12-31,18591.15,定期报告
2021-01-05,18591.15,限售股份上市
2021-03-23,18586.96,股份回购
2021-05-13,18586.96,激励股份解禁
2021-06-30,18586.96,定期报告
2021-08-17,18570.965,股份回购
2021-12-31,18570.965,定期报告
2022-02-18,18567.925,股份回购
2022-05-27,24138.3025,转增
2022-06-30,24138.3025,定期报告
2022-08-08,23920.949,股份回购
2022-12-31,23920.949,定期报告
2023-05-31,33489.3286,转增
2023-06-30,33489.3286,定期报告
2023-12-31,33489.3286,定期报告
2024-06-30,33489.3286,定期报告
2024-12-31,33489.3286,定期报告
2025-06-30,33489.3286,定期报告
