change_date,total_shares_10k,reason
2010-03-05,6680.0,A股上市
2010-06-07,6680.0,配售股份上市
2010-06-30,6680.0,定期报告
2010-12-31,6680.0,定期报告
2011-03-07,6680.0,限售股份上市
2011-05-27,10020.0,转增
2011-06-30,10020.0,定期报告
2011-12-06,10020.0,限售股份上市
2011-12-31,10020.0,定期报告
2012-04-18,10314.0,"增发新股上市,股权激励"
2012-06-30,10314.0,定期报告
2012-11-19,12679.4595,增发新股上市
2012-12-31,12679.4595,定期报告
2013-04-11,12679.4595,"限售股份上市,承诺限售"
2013-04-15,12712.4595,"增发新股上市,股权激励"
2013-05-02,12712.4595,激励股份解禁
2013-05-06,25424.919,转增
2013-05-20,25424.919,限售股份上市
2013-06-13,25424.919,限售股份上市
2013-06-30,25424.919,定期报告
2013-11-19,25424.919,限售股份上市
2013-12-03,25413.719,股份回购
2013-12-31,25413.719,定期报告
2014-04-16,25413.719,限售股份上市
2014-04-22,25413.719,激励股份解禁
2014-06-30,25413.719,定期报告
2014-09-10,26113.719,"增发新股上市,股权激励"
2014-12-26,26112.119,股份回购
2014-12-31,26112.119,定期报告
2015-03-24,26112.119,限售股份上市
2015-03-31,26162.119,"增发新股上市,股权激励"
2015-05-11,26162.119,激励股份解禁
2015-05-19,52324.238,"送股,转增"
2015-06-30,52324.238,定期报告
2015-09-21,52324.238,激励股份解禁
2015-12-31,52324.238,定期报告
2016-05-10,52324.238,激励股份解禁
2016-06-30,52324.238,定期报告
2016-09-20,56356.496,增发新股上市
2016-09-29,56356.496,激励股份解禁
2016-12-31,56356.496,定期报告
2017-05-15,56356.496,激励股份解禁
2017-06-30,56356.496,定期报告
2017-09-20,56356.496,限售股份上市
2017-09-28,56356.496,激励股份解禁
2017-12-31,56356.496,定期报告
2018-03-02,56356.496,"限售股份上市,承诺限售"
2018-04-16,56356.496,激励股份解禁
2018-06-30,56356.496,定期报告
2018-12-31,56356.496,定期报告
2019-06-30,56356.496,定期报告
2019-09-25,56356.496,限售股份上市
2019-12-31,56356.496,定期报告
2020-06-30,56356.496,定期报告
2020-12-31,56356.496,定期报告
2021-06-30,56356.496,定期报告
2021-12-31,56356.496,定期报告
2022-06-30,56356.496,定期报告
2022-12-31,56356.496,定期报告
2023-06-30,56356.496,定期报告
2023-12-31,56356.496,定期报告
2024-06-30,56356.496,定期报告
2024-12-31,56356.496,定期报告
2025-06-30,56356.496,定期报告
