change_date,total_shares_10k,reason
2009-12-31,4000.0,定期报告
2010-01-20,5400.0,A股上市
2010-04-20,5400.0,配售股份上市
2010-06-30,5400.0,定期报告
2010-09-21,10800.0,转增
2010-12-31,10800.0,定期报告
2011-01-20,10800.0,限售股份上市
2011-02-28,10800.0,限售股份上市
2011-04-22,21600.0,转增
2011-06-30,21600.0,定期报告
2011-12-31,21600.0,定期报告
2012-06-30,21600.0,定期报告
2012-12-31,21600.0,定期报告
2013-01-21,21600.0,限售股份上市
2013-06-30,21600.0,定期报告
2013-07-22,21600.0,限售股份上市
2013-12-31,21600.0,定期报告
2014-01-03,21600.0,限售股份上市
2014-06-30,21600.0,定期报告
2014-12-31,21600.0,定期报告
2015-01-12,24945.7233,增发新股上市
2015-01-22,24945.7233,限售股份上市
2015-06-30,24945.7233,定期报告
2015-12-31,24945.7233,定期报告
2016-01-15,24945.7233,限售股份上市
2016-04-27,24945.7233,限售股份上市
2016-05-30,49891.4466,转增
2016-06-30,49891.4466,定期报告
2016-12-31,49891.4466,定期报告
2017-03-30,49891.4466,限售股份上市
2017-06-30,49891.4466,定期报告
2017-08-11,53694.0567,增发新股上市
2017-08-29,54484.6718,"增发新股上市,限售股份上市"
2017-09-22,56086.1718,"增发新股上市,股权激励"
2017-12-31,56086.1718,定期报告
2018-05-11,56086.1718,限售股份上市
2018-06-30,56086.1718,定期报告
2018-07-24,55593.1218,股份回购
2018-08-17,55593.1218,限售股份上市
2018-10-19,54484.6718,股份回购
2018-12-31,54484.6718,定期报告
2019-06-30,54484.6718,定期报告
2019-08-12,54484.6718,限售股份上市
2019-12-31,54484.6718,定期报告
2020-01-10,54484.6718,限售股份上市
2020-02-12,57159.6718,"股权激励,增发新股上市"
2020-06-30,57159.6718,定期报告
2020-08-19,57159.6718,限售股份上市
2020-09-01,57159.6718,限售股份上市
2020-12-31,57159.6718,定期报告
2021-05-18,56003.6718,股份回购
2021-06-30,56003.6718,定期报告
2021-12-31,56003.6718,定期报告
2022-06-30,56003.6718,定期报告
2022-12-31,56003.6718,定期报告
2023-06-29,54484.6718,股份回购
2023-06-30,54484.6718,定期报告
2023-08-31,54484.6718,限售股份上市
2023-12-31,54484.6718,定期报告
2024-06-30,54484.6718,定期报告
2024-12-31,54484.6718,定期报告
2025-06-30,54484.6718,定期报告
2025-12-31,54484.6718,定期报告
