change_date,total_shares_10k,reason
2021-06-10,2857100.0,A股上市
2021-06-30,2857100.0,定期报告
2021-12-10,2857100.0,限售股份上市
2021-12-31,2857100.0,定期报告
2022-03-10,2862095.0,"增发新股上市,股权激励"
2022-05-24,2862051.0,股份回购
2022-06-30,2862051.0,定期报告
2022-11-28,2861953.0,股份回购
2022-12-31,2861953.0,定期报告
2023-01-16,2862521.92,"增发新股上市,股权激励"
2023-03-23,2862521.92,限售股份上市
2023-04-25,2862411.92,股份回购
2023-06-30,2862411.92,定期报告
2023-07-03,2862374.92,股份回购
2023-10-12,2862307.92,股份回购
2023-12-26,2862295.92,股份回购
2023-12-31,2862295.92,定期报告
2024-03-11,2862295.92,激励股份解禁
2024-03-28,2862137.92,股份回购
2024-04-24,2862125.92,股份回购
2024-06-11,2862125.92,限售股份上市
2024-06-30,2862125.92,定期报告
2024-10-17,2862073.2532,股份回购
2024-12-25,2861973.9196,股份回购
2024-12-31,2861973.9196,定期报告
2025-01-16,2861973.9196,激励股份解禁
2025-02-25,2861863.0794,股份回购
2025-06-30,2861863.0794,定期报告
2025-07-14,2858765.0142,股份回购
