change_date,total_shares_10k,reason
2017-05-17,43879.7049,A股上市
2017-06-30,43879.7049,定期报告
2017-12-31,43879.7049,定期报告
2018-05-17,43879.7049,限售股份上市
2018-06-30,43879.7049,定期报告
2018-12-31,43879.7049,定期报告
2019-05-17,43879.7049,限售股份上市
2019-06-30,43879.7049,定期报告
2019-12-31,43879.7049,定期报告
2020-05-18,43879.7049,限售股份上市
2020-06-30,43879.7049,定期报告
2020-12-31,43879.7049,定期报告
2021-03-21,43879.7049,其他
2021-03-31,43879.7049,其他
2021-06-30,43879.7049,定期报告
2021-12-31,43879.7049,定期报告
2022-01-19,43879.7049,其他
2022-06-30,43879.7049,定期报告
2022-07-12,43879.7049,"股份回购,期权行权"
2022-08-12,43879.7049,"股份回购,期权行权"
2022-12-31,43879.7049,定期报告
2023-06-30,43879.7049,定期报告
2023-12-31,43879.7049,定期报告
2024-03-04,43879.7049,其他
2024-06-30,43879.7049,定期报告
2024-07-10,43879.7049,其他
2024-08-10,43879.7049,其他
2024-12-31,43879.7049,定期报告
2025-06-30,43879.7049,定期报告
2025-12-31,43879.7049,定期报告
