change_date,total_shares_10k,reason
2009-06-30,1800000.0,定期报告
2009-07-29,3000000.0,A股上市
2009-10-29,3000000.0,配售股份上市
2009-12-31,3000000.0,定期报告
2010-06-30,3000000.0,定期报告
2010-12-15,3000000.0,限售股份上市
2010-12-31,3000000.0,定期报告
2011-06-30,3000000.0,定期报告
2011-12-31,3000000.0,定期报告
2012-06-30,3000000.0,定期报告
2012-07-30,3000000.0,限售股份上市
2012-12-31,3000000.0,定期报告
2013-06-30,3000000.0,"股权激励,定期报告"
2013-07-08,3000000.0,股权激励
2013-12-31,3000000.0,定期报告
2014-06-30,3000000.0,定期报告
2014-12-31,3000000.0,定期报告
2015-06-30,3000000.0,定期报告
2015-07-10,3000000.0,激励股份解禁
2015-12-31,3000000.0,定期报告
2016-06-30,3000000.0,定期报告
2016-07-13,3000000.0,激励股份解禁
2016-12-31,3000000.0,定期报告
2017-02-17,3000000.0,股权激励
2017-06-30,3000000.0,定期报告
2017-08-02,3000000.0,激励股份解禁
2017-12-31,3000000.0,定期报告
2018-06-19,2998941.0325,股份回购
2018-06-29,4198517.4455,转增
2018-06-30,4198517.4455,定期报告
2018-12-31,4198517.4455,定期报告
2019-01-11,4198517.4455,"股份回购,股权激励"
2019-02-14,4198517.4455,激励股份解禁
2019-03-28,4198126.5652,股份回购
2019-06-30,4198126.5652,定期报告
2019-11-19,4197562.9711,股份回购
2019-12-31,4197562.9711,定期报告
2020-02-14,4197562.9711,激励股份解禁
2020-04-15,4196507.1511,股份回购
2020-06-30,4196507.1511,定期报告
2020-12-14,4196507.1511,其他
2020-12-31,4196507.1511,定期报告
2021-01-13,4196507.1511,其他
2021-01-14,4196507.1511,"股份回购,股权激励"
2021-01-21,4196507.1511,激励股份解禁
2021-02-18,4196507.1511,激励股份解禁
2021-04-09,4194816.7844,股份回购
2021-06-30,4194816.7844,定期报告
2021-12-31,4194816.7844,定期报告
2022-01-19,4194816.7844,激励股份解禁
2022-04-14,4194085.8844,股份回购
2022-06-30,4194085.8844,定期报告
2022-08-02,4193443.2844,股份回购
2022-12-31,4193443.2844,定期报告
2023-01-16,4193443.2844,激励股份解禁
2023-01-19,4193443.2844,激励股份解禁
2023-06-30,4193443.2844,定期报告
2023-08-01,4191951.4444,股份回购
2023-12-31,4191951.4444,定期报告
2024-02-29,4161995.2444,股份回购
2024-06-30,4161995.2444,定期报告
2024-08-19,4161032.2444,股份回购
2024-12-31,4161032.2444,定期报告
2025-01-07,4132039.0444,股份回购
2025-06-30,4132039.0444,定期报告
