change_date,total_shares_10k,reason
2010-10-26,5648.0,A股上市
2010-12-31,5648.0,定期报告
2011-01-26,5648.0,配售股份上市
2011-04-15,11296.0,转增
2011-06-30,11296.0,定期报告
2011-10-26,11296.0,限售股份上市
2011-10-31,19203.2,转增
2011-12-31,19203.2,定期报告
2012-05-29,38406.4,转增
2012-06-30,38406.4,定期报告
2012-08-28,38406.4,限售股份上市
2012-12-31,38406.4,定期报告
2013-05-07,57901.359,"转增,期权行权"
2013-06-30,58070.31,"定期报告,期权行权"
2013-10-28,58079.28,"限售股份上市,期权行权"
2013-12-31,58094.58,"定期报告,期权行权"
2014-03-28,64684.8318,"增发新股上市,期权行权"
2014-06-30,64684.8318,定期报告
2014-12-31,64914.1358,"定期报告,期权行权"
2015-03-30,65287.1758,"限售股份上市,期权行权"
2015-05-04,97930.7637,转增
2015-06-30,98096.3337,"定期报告,期权行权"
2015-11-27,109025.2951,增发新股上市
2015-12-31,109164.0951,"定期报告,期权行权"
2016-04-13,109164.0951,限售股份上市
2016-05-20,174662.5521,转增
2016-06-30,174662.5521,定期报告
2016-12-31,174662.5521,定期报告
2017-05-12,174662.5521,限售股份上市
2017-06-30,174662.5521,定期报告
2017-08-28,176970.4221,"增发新股上市,股权激励"
2017-12-31,176970.4221,定期报告
2018-01-12,176970.4221,限售股份上市
2018-06-30,176970.4221,定期报告
2018-07-25,177445.4721,"增发新股上市,股权激励"
2018-08-29,177445.4721,激励股份解禁
2018-11-29,177452.3621,"限售股份上市,期权行权"
2018-12-17,177327.7521,股份回购
2018-12-31,177327.7521,定期报告
2019-06-20,175567.3701,股份回购
2019-06-30,175567.3701,定期报告
2019-12-31,175567.3701,定期报告
2020-06-30,175567.3701,定期报告
2020-12-31,175567.3701,定期报告
2021-05-07,190107.3701,增发新股上市
2021-06-30,190107.3701,定期报告
2021-08-26,190107.3701,其他
2021-09-24,190107.3701,其他
2021-11-08,190107.3701,限售股份上市
2021-12-31,190107.3701,定期报告
2022-01-14,190107.3701,其他
2022-06-30,190107.3701,定期报告
2022-10-24,190107.3701,其他
2022-12-31,190107.3701,定期报告
2023-03-20,190107.3701,其他
2023-06-30,190107.3701,定期报告
2023-12-31,190107.3701,定期报告
2024-06-30,190107.3701,定期报告
2024-07-03,190107.3701,"股份回购,股权激励"
2024-11-29,190107.3701,"股份回购,股权激励"
2024-12-31,190107.3701,定期报告
2025-06-30,190107.3701,定期报告
2025-07-08,189958.5581,股份回购
2025-10-27,188827.0981,股份回购
