change_date,total_shares_10k,reason
2019-06-30,48137.6013,定期报告
2019-07-22,53486.2237,A股上市
2019-12-31,53486.2237,定期报告
2020-01-22,53486.2237,限售股份上市
2020-06-30,53486.2237,定期报告
2020-07-22,53486.2237,限售股份上市
2020-12-31,53486.2237,定期报告
2021-06-30,61509.1572,"增发新股上市,定期报告,期权行权"
2021-07-22,61509.1572,限售股份上市
2021-08-24,61624.448,"增发新股上市,股权激励"
2021-12-31,61624.448,定期报告
2022-01-04,61624.448,限售股份上市
2022-06-30,61624.448,定期报告
2022-07-22,61624.448,限售股份上市
2022-12-31,61624.448,定期报告
2023-04-13,61705.3267,"增发新股上市,股权激励"
2023-05-04,61769.4085,"增发新股上市,股权激励"
2023-05-10,61819.8523,"增发新股上市,股权激励"
2023-06-30,61819.8523,定期报告
2023-11-21,61927.9423,"增发新股上市,股权激励"
2023-12-31,61927.9423,定期报告
2024-04-10,62007.3253,"增发新股上市,股权激励"
2024-05-07,62007.3253,其他
2024-06-25,62130.55,"增发新股上市,股权激励"
2024-06-30,62130.55,定期报告
2024-10-29,62220.5039,"增发新股上市,股权激励"
2024-11-20,62236.3735,"增发新股上市,股权激励"
2024-12-31,62236.3735,定期报告
2025-04-29,62311.8763,"增发新股上市,股权激励"
2025-05-13,62499.6218,"增发新股上市,股权激励"
2025-06-24,62614.5307,"增发新股上市,股权激励"
2025-06-30,62614.5307,定期报告
