change_date,total_shares_10k,reason
2017-10-19,8800.0,A股上市
2017-12-31,8800.0,定期报告
2018-06-30,8800.0,定期报告
2018-10-19,8800.0,限售股份上市
2018-12-31,8800.0,定期报告
2019-06-30,8864.29,定期报告
2019-07-18,8864.29,"股权激励,增发新股上市"
2019-09-25,8875.37,"股权激励,增发新股上市"
2019-12-31,8875.37,定期报告
2020-01-03,8875.37,其他
2020-02-24,8873.67,股份回购
2020-04-23,8873.67,其他
2020-06-02,8872.87,股份回购
2020-06-12,11534.731,转增
2020-06-30,11534.731,定期报告
2020-07-20,11534.731,激励股份解禁
2020-08-24,11553.8436,"股权激励,增发新股上市"
2020-10-19,11553.8436,限售股份上市
2020-10-28,11551.7922,股份回购
2020-11-18,11555.986,"增发新股上市,股权激励"
2020-12-31,11555.986,定期报告
2021-05-20,11554.0916,股份回购
2021-06-01,13864.9099,转增
2021-06-30,13865.0243,"可转债转股,定期报告"
2021-09-09,13865.0845,"可转债转股,激励股份解禁"
2021-09-16,13865.0863,"可转债转股,激励股份解禁"
2021-09-29,13863.2589,股份回购
2021-09-30,13863.2955,可转债转股
2021-11-18,14312.721,可转债转股
2021-11-29,14804.5091,可转债转股
2021-12-14,15357.0197,可转债转股
2021-12-17,15519.3217,可转债转股
2021-12-31,15519.3217,定期报告
2022-06-07,15517.3793,股份回购
2022-06-16,18620.8551,转增
2022-06-30,18661.5997,定期报告
2022-07-01,18661.5997,"增发新股上市,股权激励"
2022-09-29,18610.6707,股份回购
2022-12-31,18610.6707,定期报告
2023-02-16,18616.8147,"增发新股上市,股权激励"
2023-06-30,18616.8147,定期报告
2023-09-07,18607.6681,股份回购
2023-12-31,18607.6681,定期报告
2024-06-30,18607.6681,定期报告
2024-12-31,18607.6681,定期报告
2025-06-30,18607.6681,定期报告
