change_date,total_shares_10k,reason
2019-07-22,15358.1943,A股上市
2019-12-31,15358.1943,定期报告
2020-01-22,15358.1943,限售股份上市
2020-06-30,15358.1943,定期报告
2020-07-22,15358.1943,限售股份上市
2020-12-31,15358.1943,定期报告
2021-01-22,15358.1943,限售股份上市
2021-06-30,15358.1943,定期报告
2021-07-22,15358.1943,限售股份上市
2021-12-31,15358.1943,定期报告
2022-06-02,15358.1943,"股权激励,股份回购"
2022-06-30,15358.1943,定期报告
2022-07-22,15358.1943,限售股份上市
2022-12-31,15358.1943,定期报告
2023-06-27,15340.3683,股份回购
2023-06-30,15340.3683,定期报告
2023-07-20,16099.8315,送股
2023-12-22,16056.1578,股份回购
2023-12-31,16056.1578,定期报告
2024-05-17,16056.1578,其他
2024-06-30,16056.1578,定期报告
2024-12-31,16056.1578,定期报告
2025-06-30,16056.1578,定期报告
