change_date,total_shares_10k,reason
2015-05-28,8000.0,A股上市
2015-06-30,8000.0,定期报告
2015-12-31,8000.0,定期报告
2016-04-28,24000.0,转增
2016-05-30,24000.0,限售股份上市
2016-06-30,24000.0,定期报告
2016-07-28,29685.5618,增发新股上市
2016-12-31,29685.5618,定期报告
2017-04-26,29685.5618,限售股份上市
2017-06-30,29685.5618,定期报告
2017-07-12,53434.0112,转增
2017-09-14,53424.4352,股份回购
2017-10-12,55274.9359,增发新股上市
2017-12-31,55274.9359,定期报告
2018-05-31,55274.9359,限售股份上市
2018-06-30,55274.9359,定期报告
2018-12-31,55274.9359,定期报告
2019-06-30,55274.9359,定期报告
2019-08-27,53887.3335,股份回购
2019-09-04,53887.3335,限售股份上市
2019-12-31,53887.3335,定期报告
2020-06-30,53887.3335,定期报告
2020-09-11,53552.9908,股份回购
2020-10-21,53552.9908,限售股份上市
2020-12-31,53552.9908,定期报告
2021-06-30,53552.9908,定期报告
2021-12-31,53552.9908,定期报告
2022-06-30,53552.9908,定期报告
2022-12-31,53552.9908,定期报告
2023-06-30,53552.9908,定期报告
2023-12-31,53552.9908,定期报告
2024-06-30,53552.9908,定期报告
2024-12-31,53552.9908,定期报告
2025-06-30,53552.9908,定期报告
