change_date,total_shares_10k,reason
2021-06-30,15600.0,定期报告
2021-07-07,15600.0,A股上市
2021-12-31,15600.0,定期报告
2022-01-07,15600.0,限售股份上市
2022-06-30,15600.0,定期报告
2022-07-07,15600.0,限售股份上市
2022-12-31,15600.0,定期报告
2023-06-30,15600.0,定期报告
2023-07-07,15600.0,限售股份上市
2023-12-31,15600.0,定期报告
2024-01-19,15650.648,"增发新股上市,股权激励"
2024-06-30,15650.648,定期报告
2024-07-08,15650.648,限售股份上市
2024-12-31,15650.648,定期报告
2025-01-03,18650.648,增发新股上市
2025-02-05,18764.752,"增发新股上市,股权激励"
2025-06-30,18764.752,定期报告
2025-07-03,18764.752,限售股份上市
2025-12-11,18877.552,"增发新股上市,股权激励"
