change_date,total_shares_10k,reason
2022-06-22,117678.5715,A股上市
2022-06-30,117678.5715,定期报告
2022-09-06,118948.4215,期权行权
2022-12-22,118948.4215,限售股份上市
2022-12-31,118948.4215,定期报告
2023-06-26,118948.4215,限售股份上市
2023-06-30,118948.4215,定期报告
2023-07-07,120552.1015,期权行权
2023-12-31,120552.1015,定期报告
2024-06-24,120552.1015,限售股份上市
2024-06-30,120552.1015,定期报告
2024-07-05,122640.4215,期权行权
2024-12-31,122640.4215,定期报告
2025-01-16,122640.4215,其他
2025-06-23,122640.4215,限售股份上市
2025-06-30,122640.4215,定期报告
2025-09-08,122640.4215,限售股份上市
2025-12-23,122640.4215,限售股份上市
