change_date,total_shares_10k,reason
1996-12-31,7000.0,定期报告
1997-12-31,7000.0,定期报告
1998-06-23,10000.0,A股上市
1998-06-30,10000.0,定期报告
1998-09-22,11000.0,"送股,转增"
1998-12-31,11000.0,定期报告
1999-05-28,13200.0,"送股,转增"
1999-06-30,13200.0,定期报告
1999-12-31,13200.0,定期报告
2000-05-09,15840.0,"送股,转增"
2000-06-30,15840.0,定期报告
2000-12-31,15840.0,定期报告
2001-05-08,15840.0,职工股上市
2001-06-30,15840.0,定期报告
2001-12-31,15840.0,定期报告
2002-05-16,19008.0,"送股,转增"
2002-06-30,19008.0,定期报告
2002-12-31,19008.0,定期报告
2003-05-29,23700.7658,吸收合并
2003-06-30,23700.7658,定期报告
2003-12-31,23700.7658,定期报告
2004-06-30,23700.7658,定期报告
2004-12-31,23700.7658,定期报告
2005-06-30,23700.7658,定期报告
2005-07-08,26070.8423,"送股,转增"
2005-12-31,26070.8423,定期报告
2006-05-30,26070.8423,职工股上市
2006-06-30,26070.8423,定期报告
2006-07-14,33892.095,转增
2006-07-31,33892.0949,股权分置
2006-12-31,33892.0949,定期报告
2007-06-30,33892.0949,定期报告
2007-07-31,33892.0949,股权分置受限股份上市
2007-12-31,33892.0949,定期报告
2008-04-16,37281.3043,转增
2008-06-30,37281.3043,定期报告
2008-10-10,37281.3043,股权分置受限股份上市
2008-12-31,37281.3043,定期报告
2009-06-30,37281.3043,定期报告
2009-08-24,37281.3043,股权分置受限股份上市
2009-12-31,37281.3043,定期报告
2010-06-30,37281.3043,定期报告
2010-12-31,37281.3043,定期报告
2011-05-17,44737.5651,"送股,转增"
2011-06-30,44737.5651,定期报告
2011-12-31,44737.5651,定期报告
2012-06-30,44737.5651,定期报告
2012-12-31,44737.5651,定期报告
2013-06-30,44737.5651,定期报告
2013-12-31,44737.5651,定期报告
2014-06-30,44737.5651,定期报告
2014-12-31,44737.5651,定期报告
2015-06-30,44737.5651,定期报告
2015-12-31,44737.5651,定期报告
2016-06-30,44737.5651,定期报告
2016-12-31,44737.5651,定期报告
2017-06-30,44737.5651,定期报告
2017-12-06,51246.1743,增发新股上市
2017-12-31,51246.1743,定期报告
2018-05-09,76869.2614,"送股,转增"
2018-06-30,76869.2614,定期报告
2018-12-31,76869.2614,定期报告
2019-06-30,76869.2614,定期报告
2019-12-31,76869.2614,定期报告
2020-06-30,76869.2614,定期报告
2020-12-31,76869.2614,定期报告
2021-06-09,76869.2614,限售股份上市
2021-06-30,76869.2614,定期报告
2021-12-31,76869.2614,定期报告
2022-06-30,76869.2614,定期报告
2022-12-31,76869.2614,定期报告
2023-06-30,76869.2614,定期报告
2023-12-31,76869.2614,定期报告
2024-06-30,76869.2614,定期报告
2024-12-31,76869.2614,定期报告
2025-06-30,76869.2614,定期报告
