change_date,total_shares_10k,reason
2017-12-31,5790.0,定期报告
2018-01-22,7720.0,A股上市
2018-06-14,10808.0,转增
2018-06-30,10808.0,定期报告
2018-12-31,10808.0,定期报告
2019-01-22,10808.0,限售股份上市
2019-06-30,10808.0,定期报告
2019-12-31,10808.0,定期报告
2020-06-30,10808.0,定期报告
2020-12-31,10808.0,定期报告
2021-01-22,10808.0,限售股份上市
2021-06-30,10808.0,定期报告
2021-12-31,10808.0,定期报告
2022-06-30,10808.0,定期报告
2022-12-31,10808.0,定期报告
2023-06-30,10808.0,定期报告
2023-12-31,10808.0,定期报告
2024-06-30,10808.0,定期报告
2024-12-31,10808.0,定期报告
2025-06-30,10808.0,定期报告
