change_date,total_shares_10k,reason
1993-12-15,10666.0,A股上市
1993-12-31,10666.0,定期报告
1994-01-24,11863.2,"送股,转增"
1994-03-07,16959.2,配股上市
1994-06-30,16959.2,定期报告
1994-12-31,16959.2,定期报告
1995-06-27,25438.8,"送股,转增"
1995-06-30,25438.8,定期报告
1995-12-31,25438.8,定期报告
1996-06-30,25438.8,定期报告
1996-07-29,26710.74,"送股,转增"
1996-12-31,26710.74,定期报告
1997-06-30,26710.74,定期报告
1997-12-31,26710.74,定期报告
1998-06-30,26710.74,定期报告
1998-07-20,32052.888,"送股,转增"
1998-12-31,32052.888,定期报告
1999-06-30,32052.888,定期报告
1999-12-31,32052.888,定期报告
2000-06-30,32052.888,定期报告
2000-12-31,32052.888,定期报告
2001-04-06,48079.332,"送股,转增"
2001-06-30,48079.332,定期报告
2001-12-31,48079.332,定期报告
2002-06-30,48079.332,定期报告
2002-12-31,48079.332,定期报告
2003-06-30,48079.332,定期报告
2003-12-31,48079.332,定期报告
2004-06-30,48079.332,定期报告
2004-12-31,48079.332,定期报告
2005-06-30,48079.332,定期报告
2005-12-31,48079.332,定期报告
2006-06-30,48079.332,定期报告
2006-12-31,48079.332,定期报告
2007-03-19,48079.3318,股权分置
2007-06-30,48079.332,定期报告
2007-12-31,48079.332,定期报告
2008-06-30,48079.332,定期报告
2008-12-31,48079.332,定期报告
2009-06-30,48079.332,定期报告
2009-12-31,48079.332,定期报告
2010-06-30,48079.332,定期报告
2010-12-31,48079.332,定期报告
2011-06-30,48079.332,定期报告
2011-12-31,48079.332,定期报告
2012-06-30,48079.332,定期报告
2012-12-31,48079.332,定期报告
2013-06-30,48079.332,定期报告
2013-12-31,48079.332,定期报告
2014-06-30,48079.332,定期报告
2014-12-31,48079.332,定期报告
2015-06-30,48079.332,定期报告
2015-12-31,48079.332,定期报告
2016-06-30,48079.332,定期报告
2016-12-31,48079.332,定期报告
2017-06-30,48079.332,定期报告
2017-12-31,48079.332,定期报告
2018-06-30,48079.332,定期报告
2018-12-31,48079.332,定期报告
2019-06-30,48079.332,定期报告
2019-12-31,48079.332,定期报告
2020-06-30,48079.332,定期报告
2020-12-31,48079.332,定期报告
2021-06-30,48079.3318,"股份回购,定期报告"
2021-12-31,48079.3318,定期报告
2022-06-30,48079.3318,定期报告
2022-12-31,48079.3318,定期报告
2023-06-30,48079.3318,定期报告
2023-12-31,48079.3318,定期报告
2024-06-30,48079.3318,定期报告
2024-12-31,48079.3318,定期报告
2025-06-30,48079.3318,定期报告
