change_date,total_shares_10k,reason
2019-07-22,13334.0,A股上市
2019-12-31,13334.0,定期报告
2020-01-22,13334.0,限售股份上市
2020-06-30,13334.0,定期报告
2020-07-22,13334.0,限售股份上市
2020-12-31,13334.0,定期报告
2021-06-30,13334.0,定期报告
2021-07-22,13334.0,限售股份上市
2021-12-31,13374.722,"股权激励,定期报告,增发新股上市"
2022-06-10,18724.6108,转增
2022-06-30,18724.6108,定期报告
2022-07-22,18724.6108,限售股份上市
2022-12-31,18781.1442,定期报告
2023-01-05,18781.1442,"增发新股上市,股权激励"
2023-03-01,18784.7422,"增发新股上市,股权激励"
2023-06-30,18784.7422,定期报告
2023-12-31,18784.7422,定期报告
2024-05-07,18784.7422,其他
2024-06-30,18784.7422,定期报告
2024-12-31,18784.7422,定期报告
2025-01-16,18784.7422,其他
2025-06-30,18784.7422,定期报告
2025-10-21,18784.7422,其他
