change_date,total_shares_10k,reason
2015-12-31,3900.0,定期报告
2016-03-22,5200.0,A股上市
2016-05-27,10400.0,转增
2016-06-30,10400.0,定期报告
2016-12-31,10400.0,定期报告
2017-03-22,10400.0,限售股份上市
2017-05-25,20800.0,转增
2017-06-30,20800.0,定期报告
2017-12-31,20800.0,定期报告
2018-06-30,20800.0,定期报告
2018-12-31,20800.0,定期报告
2019-03-22,20800.0,限售股份上市
2019-06-30,20800.0,定期报告
2019-12-31,20800.0,定期报告
2020-06-30,20800.0,定期报告
2020-12-31,20800.0,定期报告
2021-06-30,20800.0,定期报告
2021-12-31,20800.0,"股权激励,定期报告,股份回购"
2022-03-25,20800.0,其他
2022-06-30,20800.0,定期报告
2022-11-30,20832.09,"股权激励,股份回购,增发新股上市"
2022-12-31,20832.09,定期报告
2023-01-10,20832.09,激励股份解禁
2023-02-13,20829.09,股份回购
2023-04-27,20861.59,"增发新股上市,股权激励"
2023-06-30,20861.59,定期报告
2023-12-31,20861.59,定期报告
2024-01-26,20861.59,激励股份解禁
2024-03-05,20857.19,股份回购
2024-05-24,20768.19,股份回购
2024-06-30,20768.19,定期报告
2024-12-31,20768.19,定期报告
2025-03-24,20763.29,股份回购
2025-06-30,20763.29,定期报告
2025-07-10,20716.39,股份回购
