change_date,total_shares_10k,reason
2009-09-29,11000.0,A股上市
2009-12-29,11000.0,配售股份上市
2009-12-31,11000.0,定期报告
2010-06-11,16500.0,转增
2010-06-30,16500.0,定期报告
2010-09-29,16500.0,限售股份上市
2010-12-31,16500.0,定期报告
2011-06-30,16500.0,定期报告
2011-12-31,16500.0,定期报告
2012-04-09,33000.0,"送股,转增"
2012-06-30,33000.0,定期报告
2012-07-19,40886.9,增发新股上市
2012-10-08,40886.9,限售股份上市
2012-12-31,40886.9,定期报告
2013-06-21,41384.83,期权行权
2013-06-30,41384.83,定期报告
2013-07-19,41384.83,限售股份上市
2013-12-31,41384.83,定期报告
2014-06-30,41384.83,定期报告
2014-12-31,41384.83,定期报告
2015-05-28,42138.03,期权行权
2015-06-30,42138.03,定期报告
2015-08-28,63291.876,增发新股上市
2015-12-31,63291.876,定期报告
2016-06-30,63291.876,定期报告
2016-08-29,63291.876,限售股份上市
2016-10-13,70396.066,增发新股上市
2016-12-31,70396.066,定期报告
2017-06-30,70396.066,定期报告
2017-08-30,70396.066,限售股份上市
2017-10-13,70396.066,限售股份上市
2017-12-31,70396.066,定期报告
2018-06-30,70396.066,定期报告
2018-08-28,70396.066,限售股份上市
2018-10-09,69150.5915,股份回购
2018-12-31,69150.5915,定期报告
2019-06-30,69150.5915,定期报告
2019-12-31,69150.5915,定期报告
2020-06-30,69150.5915,定期报告
2020-12-31,69150.5915,定期报告
2021-05-21,74011.0901,增发新股上市
2021-06-30,74011.0901,定期报告
2021-11-22,74011.0901,限售股份上市
2021-12-31,74011.0901,定期报告
2022-06-30,74011.0901,定期报告
2022-12-31,74011.0901,定期报告
2023-06-30,74011.0901,定期报告
2023-12-31,74011.0901,定期报告
2024-06-30,74011.0901,定期报告
2024-12-31,74011.0901,定期报告
2025-06-30,74011.0901,定期报告
