change_date,total_shares_10k,reason
1996-12-31,14412.0,定期报告
1997-12-31,14412.0,定期报告
1998-06-02,19412.0,A股上市
1998-06-30,19412.0,定期报告
1998-12-02,19412.0,职工股上市
1998-12-31,19412.0,定期报告
1999-06-30,19412.0,定期报告
1999-10-25,25235.6,"送股,转增"
1999-12-31,25235.6,定期报告
2000-06-30,25235.6,定期报告
2000-09-08,28046.6,配股上市
2000-12-31,28046.6,定期报告
2001-06-30,28046.6,定期报告
2001-12-31,28046.6,定期报告
2002-06-30,28046.6,定期报告
2002-12-31,28046.6,定期报告
2003-04-02,30446.6,配股上市
2003-06-30,30446.6,定期报告
2003-10-21,45669.9,"送股,转增"
2003-12-31,45669.9,定期报告
2004-06-30,45669.9,定期报告
2004-12-31,45669.9,定期报告
2005-06-30,45669.9,定期报告
2005-12-31,45669.9,定期报告
2006-05-31,54093.9,股权分置
2006-06-29,81140.85,转增
2006-06-30,81140.85,定期报告
2006-12-31,81140.85,定期报告
2007-05-31,81140.85,股权分置受限股份上市
2007-06-30,81140.85,定期报告
2007-12-31,81140.85,定期报告
2008-06-02,81140.85,股权分置受限股份上市
2008-06-30,91640.85,定期报告
2008-07-14,91640.85,增发新股上市
2008-07-30,91640.85,股权分置受限股份上市
2008-12-31,91640.85,定期报告
2009-06-30,91640.85,定期报告
2009-07-17,91640.85,限售股份上市
2009-12-31,91640.85,定期报告
2010-06-30,91640.85,定期报告
2010-09-14,105483.58,增发新股上市
2010-12-31,105483.58,定期报告
2011-05-16,210967.16,送股
2011-06-30,210967.16,定期报告
2011-09-14,210967.16,限售股份上市
2011-12-31,210967.16,定期报告
2012-06-20,280967.16,增发新股上市
2012-06-30,280967.16,定期报告
2012-12-31,280967.16,定期报告
2013-06-20,280967.16,限售股份上市
2013-06-30,280967.16,定期报告
2013-09-16,280967.16,限售股份上市
2013-09-18,280967.16,股权分置受限股份上市
2013-12-31,280967.16,定期报告
2014-06-30,280967.16,定期报告
2014-12-31,280967.16,定期报告
2015-03-18,333506.5645,增发新股上市
2015-06-23,333506.5645,限售股份上市
2015-06-30,333506.5645,定期报告
2015-12-31,333506.5645,定期报告
2016-03-18,333506.5645,限售股份上市
2016-06-30,333506.5645,定期报告
2016-07-07,667013.129,"送股,转增"
2016-12-31,667013.129,定期报告
2017-06-30,667013.129,定期报告
2017-12-31,667013.129,定期报告
2018-06-30,667013.129,定期报告
2018-12-31,667013.129,定期报告
2019-06-30,667013.129,定期报告
2019-09-20,657519.2047,股份回购
2019-12-31,657519.2047,定期报告
2020-06-30,657519.2047,定期报告
2020-11-30,657519.2047,其他
2020-12-31,657519.2047,定期报告
2021-06-30,657519.2047,定期报告
2021-12-31,657519.2047,定期报告
2022-06-30,657519.2047,定期报告
2022-09-02,800376.3475,增发新股上市
2022-12-31,800376.3475,定期报告
2023-06-30,800376.3475,定期报告
2023-12-31,800376.3475,定期报告
2024-06-30,800376.3475,定期报告
2024-10-16,791740.0367,股份回购
2024-12-31,791740.0367,定期报告
2025-06-30,791740.0367,定期报告
2025-09-03,791740.0367,限售股份上市
