change_date,total_shares_10k,reason
2013-12-31,6900.0,定期报告
2014-01-23,8240.0,A股上市
2014-05-16,16480.0,转增
2014-06-30,16480.0,定期报告
2014-12-31,16480.0,定期报告
2015-01-23,16480.0,限售股份上市
2015-03-18,16753.0,"增发新股上市,股权激励"
2015-06-30,16753.0,定期报告
2015-10-27,41882.5,转增
2015-11-26,41932.5,"增发新股上市,股权激励"
2015-12-31,41932.5,定期报告
2016-05-20,42206.22,"增发新股上市,股权激励"
2016-06-30,42206.22,定期报告
2016-08-30,47249.0843,增发新股上市
2016-09-12,47249.0843,激励股份解禁
2016-12-31,47249.0843,定期报告
2017-02-13,47249.0843,限售股份上市
2017-06-30,47249.0843,定期报告
2017-08-30,47249.0843,限售股份上市
2017-09-20,47249.0843,激励股份解禁
2017-11-15,47249.0843,激励股份解禁
2017-12-31,47249.0843,定期报告
2018-03-16,47226.2993,股份回购
2018-06-30,47226.2993,定期报告
2018-09-21,47226.2993,激励股份解禁
2018-12-31,47226.2993,定期报告
2019-01-25,47226.2993,激励股份解禁
2019-01-30,47226.2993,限售股份上市
2019-04-25,47213.3293,股份回购
2019-06-30,47213.3293,定期报告
2019-12-25,47213.3293,其他
2019-12-31,47213.3293,定期报告
2020-01-02,47213.3293,激励股份解禁
2020-01-31,47213.3293,限售股份上市
2020-03-19,47211.6893,股份回购
2020-06-30,47211.6893,定期报告
2020-12-31,47211.6893,定期报告
2021-01-28,51240.0109,增发新股上市
2021-06-30,51240.0109,定期报告
2021-07-28,51240.0109,限售股份上市
2021-12-31,51240.0109,定期报告
2022-06-30,51240.0109,定期报告
2022-12-30,51277.2787,"股权激励,股份回购,增发新股上市"
2022-12-31,51277.2787,定期报告
2023-04-18,54145.1787,GDR上市
2023-06-30,54145.1787,定期报告
2023-12-31,54145.1787,定期报告
2024-01-12,54301.4987,"增发新股上市,股权激励"
2024-06-30,54301.4987,定期报告
2024-07-08,54334.7787,"增发新股上市,股权激励"
2024-08-17,54334.7787,其他
2024-12-31,54334.7787,定期报告
2025-06-30,54334.7787,定期报告
