change_date,total_shares_10k,reason
2019-10-31,9236.8576,A股上市
2019-12-31,9236.8576,定期报告
2020-04-30,9236.8576,限售股份上市
2020-06-30,9236.8576,定期报告
2020-11-02,9236.8576,限售股份上市
2020-12-31,9236.8576,定期报告
2021-04-30,9236.8576,限售股份上市
2021-06-30,9236.8576,定期报告
2021-09-17,9284.3576,"增发新股上市,股权激励"
2021-10-26,9284.3576,限售股份上市
2021-11-01,9284.3576,限售股份上市
2021-12-31,9284.3576,定期报告
2022-01-14,9286.5576,"增发新股上市,股权激励"
2022-06-14,9291.3576,"增发新股上市,股权激励"
2022-06-30,9291.3576,定期报告
2022-07-29,9360.8076,"增发新股上市,股权激励"
2022-11-11,9365.0076,"增发新股上市,股权激励"
2022-11-21,9381.7333,"增发新股上市,股权激励"
2022-12-31,9381.7333,定期报告
2023-05-04,9381.7333,限售股份上市
2023-05-24,9499.0945,"增发新股上市,股权激励"
2023-06-30,9499.0945,定期报告
2023-12-31,9499.0945,定期报告
2024-05-20,9504.9423,"增发新股上市,股权激励"
2024-06-26,9504.9423,其他
2024-06-30,9504.9423,定期报告
2024-12-31,9504.9423,定期报告
2025-06-30,9504.9423,定期报告
2025-12-31,9504.9423,定期报告
