change_date,total_shares_10k,reason
2019-05-23,13723.3977,A股上市
2019-06-30,13723.3977,定期报告
2019-11-22,13909.0854,"股权激励,增发新股上市"
2019-12-31,13909.0854,定期报告
2020-05-25,13909.0854,限售股份上市
2020-06-05,23645.4451,转增
2020-06-30,23645.4451,定期报告
2020-11-23,23645.4451,激励股份解禁
2020-12-21,23645.4451,限售股份上市
2020-12-31,23645.4451,定期报告
2021-04-20,23628.1302,股份回购
2021-06-30,23628.1302,定期报告
2021-08-12,23498.569,股份回购
2021-12-31,23498.569,定期报告
2022-05-23,23498.569,限售股份上市
2022-06-30,23498.569,定期报告
2022-07-27,23399.3066,股份回购
2022-12-31,23399.3066,定期报告
2023-06-29,23442.59,期权行权
2023-06-30,23442.59,定期报告
2023-07-26,23452.472,期权行权
2023-08-24,23453.501,期权行权
2023-09-04,23468.58,期权行权
2023-12-31,23495.312,"定期报告,期权行权"
2024-01-08,23495.312,期权行权
2024-02-29,23529.764,期权行权
2024-04-26,23537.864,期权行权
2024-05-22,23562.6935,期权行权
2024-06-05,23611.592,期权行权
2024-06-14,23614.438,期权行权
2024-06-27,23624.838,期权行权
2024-06-30,23624.838,定期报告
2024-12-31,23657.5847,"定期报告,期权行权"
2025-03-21,23663.9912,期权行权
2025-06-30,23663.9912,定期报告
2025-12-31,23663.9912,定期报告
