change_date,total_shares_10k,reason
2021-12-31,35999.97,定期报告
2022-03-16,40001.0,A股上市
2022-06-30,40001.0,定期报告
2022-09-16,40001.0,限售股份上市
2022-12-31,40001.0,定期报告
2023-03-16,40001.0,限售股份上市
2023-06-15,56001.4,转增
2023-06-30,56001.4,定期报告
2023-12-31,56001.4,定期报告
2024-03-18,56001.4,限售股份上市
2024-06-30,56001.4,定期报告
2024-07-03,72733.789,转增
2024-12-31,72733.789,定期报告
2025-03-17,72733.789,限售股份上市
2025-06-12,73142.3882,期权行权
2025-06-30,73142.3882,定期报告
2025-09-30,73147.3742,期权行权
2025-10-09,77319.8359,增发新股上市
2025-12-31,77490.1878,期权行权
2026-01-29,77545.7878,期权行权
2026-03-17,77753.3807,期权行权
