change_date,total_shares_10k,reason
1992-11-16,11991.0,A股上市
1992-12-30,11991.26,职工股上市
1992-12-31,11991.26,定期报告
1993-01-18,16991.26,B股上市
1993-12-31,16991.26,定期报告
1994-12-31,16991.26,定期报告
1995-04-25,22088.638,"送股,转增"
1995-06-30,22088.638,定期报告
1995-12-31,22088.638,定期报告
1996-03-06,27088.638,增发新股上市
1996-06-25,32506.3656,"送股,转增"
1996-06-30,32506.3656,定期报告
1996-12-31,32506.3656,定期报告
1997-06-09,42258.2753,"送股,转增"
1997-06-30,42258.2753,定期报告
1997-12-31,42258.2753,定期报告
1998-06-30,42258.2753,定期报告
1998-12-31,42258.2753,定期报告
1999-06-30,42258.2753,定期报告
1999-12-31,42258.2753,定期报告
2000-06-30,42258.2753,定期报告
2000-09-08,38052.0,其他
2000-12-31,38052.0,定期报告
2001-06-30,38052.0,定期报告
2001-12-31,38052.0,定期报告
2002-06-30,38052.0,定期报告
2002-12-31,38052.0,定期报告
2003-06-30,38052.0,定期报告
2003-12-31,38052.0,定期报告
2004-06-16,45662.4329,"送股,转增"
2004-06-30,45662.4329,定期报告
2004-12-31,45662.4329,定期报告
2005-06-30,45662.4329,定期报告
2005-12-21,45662.4329,股权分置
2005-12-31,45662.4329,定期报告
2006-06-30,45662.4329,定期报告
2006-12-21,45662.4329,股权分置受限股份上市
2006-12-31,45662.4329,定期报告
2007-06-30,45662.4329,定期报告
2007-12-21,45662.4329,股权分置受限股份上市
2007-12-31,45662.4329,定期报告
2008-06-30,45662.4329,定期报告
2008-07-14,54794.9195,送股
2008-12-22,54794.9195,股权分置受限股份上市
2008-12-31,54794.9195,定期报告
2009-06-30,54794.9195,定期报告
2009-12-31,54794.9195,定期报告
2010-06-30,54794.9195,定期报告
2010-07-12,60274.4115,转增
2010-12-31,60274.4115,定期报告
2011-06-30,60274.4115,定期报告
2011-12-31,60274.4115,定期报告
2012-06-30,60274.4115,定期报告
2012-07-26,66774.4115,增发新股上市
2012-12-31,66774.4115,定期报告
2013-06-30,66774.4115,定期报告
2013-12-31,66774.4115,定期报告
2014-06-30,66774.4115,定期报告
2014-12-31,66774.4115,定期报告
2015-06-30,66774.4115,定期报告
2015-08-12,81909.5466,增发新股上市
2015-11-04,86631.0655,增发新股上市
2015-12-31,86631.0655,定期报告
2016-01-27,86631.0655,限售股份上市
2016-06-30,86631.0655,定期报告
2016-08-12,86631.0655,限售股份上市
2016-11-04,86631.0655,限售股份上市
2016-12-31,86631.0655,定期报告
2017-06-30,86631.0655,定期报告
2017-12-31,86631.0655,定期报告
2018-06-30,86631.0655,定期报告
2018-08-13,86631.0655,限售股份上市
2018-12-31,86631.0655,定期报告
2019-06-30,86631.0655,定期报告
2019-12-05,88330.0255,"股权激励,增发新股上市"
2019-12-31,88330.0255,定期报告
2020-06-30,88330.0255,定期报告
2020-12-31,88330.0255,定期报告
2021-06-30,88330.0255,定期报告
2021-07-21,108507.2406,增发新股上市
2021-12-31,108507.2406,定期报告
2022-01-21,108507.2406,限售股份上市
2022-02-24,108441.9906,股份回购
2022-06-30,108441.9906,定期报告
2022-12-13,108441.9906,激励股份解禁
2022-12-31,108441.9906,定期报告
2023-01-30,108441.9906,限售股份上市
2023-03-13,108327.9406,股份回购
2023-06-30,108327.9406,定期报告
2023-11-20,107776.9006,股份回购
2023-12-31,107776.9006,定期报告
2024-06-30,107776.9006,定期报告
2024-09-12,107334.4406,股份回购
2024-12-31,107334.4406,定期报告
2025-06-30,107334.4406,定期报告
