change_date,total_shares_10k,reason
2015-05-15,16000.0,A股上市
2015-06-30,16000.0,定期报告
2015-12-31,16000.0,定期报告
2016-05-16,16000.0,限售股份上市
2016-06-30,16000.0,定期报告
2016-08-12,16161.1,"增发新股上市,股权激励"
2016-10-21,16662.7888,增发新股上市
2016-12-31,16662.7888,定期报告
2017-05-16,16604.7288,股份回购
2017-06-06,33267.516,转增
2017-06-30,33267.516,定期报告
2017-10-23,33267.516,限售股份上市
2017-12-31,33267.516,定期报告
2018-04-25,33140.2584,股份回购
2018-05-16,33140.2584,限售股份上市
2018-06-30,33140.2584,定期报告
2018-08-14,33140.2584,限售股份上市
2018-12-31,33140.2584,定期报告
2019-04-02,33061.0757,股份回购
2019-06-30,33061.0757,定期报告
2019-12-31,33061.0757,定期报告
2020-06-30,33061.0757,定期报告
2020-12-31,33061.0757,定期报告
2021-01-15,33100.0757,"增发新股上市,股权激励"
2021-06-30,33100.0757,定期报告
2021-12-31,33100.0757,定期报告
2022-04-28,62890.1438,转增
2022-05-17,63009.2738,"增发新股上市,股权激励"
2022-05-19,63009.2738,其他
2022-05-30,63009.2738,激励股份解禁
2022-06-30,63009.2738,定期报告
2022-09-20,63001.6738,股份回购
2022-12-31,63001.6738,定期报告
2023-03-29,63072.6738,"增发新股上市,股权激励"
2023-05-23,63185.112,"增发新股上市,股权激励"
2023-05-31,63185.112,激励股份解禁
2023-06-30,63185.112,定期报告
2023-07-06,63188.2692,"增发新股上市,股权激励"
2023-11-14,63174.9692,股份回购
2023-12-31,63174.9692,定期报告
2024-05-31,63332.1332,"增发新股上市,股权激励"
2024-06-12,63332.1332,激励股份解禁
2024-06-30,63332.1332,定期报告
2024-10-16,63342.1232,"增发新股上市,股权激励"
2024-12-31,63342.1232,定期报告
2025-01-08,63312.7432,股份回购
2025-02-12,63328.508,"增发新股上市,股权激励"
2025-04-30,82327.0604,转增
2025-06-05,82529.7512,"股权激励,增发新股上市"
2025-06-16,82529.7512,激励股份解禁
2025-06-30,82529.7512,定期报告
2025-10-16,82542.7382,"增发新股上市,股权激励"
2025-12-31,82542.7382,定期报告
