change_date,total_shares_10k,reason
2017-09-26,7840.0,A股上市
2017-12-31,7840.0,定期报告
2018-06-04,14112.0,转增
2018-06-30,14112.0,定期报告
2018-09-26,14112.0,限售股份上市
2018-12-26,14112.0,限售股份上市
2018-12-31,14112.0,定期报告
2019-06-30,14112.0,定期报告
2019-12-31,14112.0,定期报告
2020-06-30,14112.0,定期报告
2020-09-28,14112.0,限售股份上市
2020-12-31,14112.0,定期报告
2021-06-30,14112.0,定期报告
2021-08-27,15285.2499,增发新股上市
2021-12-31,15285.2499,定期报告
2022-03-01,15285.2499,限售股份上市
2022-06-30,15285.2499,定期报告
2022-12-31,15285.2499,定期报告
2023-06-30,15285.2499,定期报告
2023-12-31,15285.2499,定期报告
2024-06-30,15285.2499,定期报告
2024-11-14,15293.6499,"增发新股上市,股权激励"
2024-12-31,15293.6499,定期报告
2025-05-29,15322.0499,"增发新股上市,股权激励"
2025-06-30,15322.0499,定期报告
2025-12-19,15330.1499,"增发新股上市,股权激励"
