change_date,total_shares_10k,reason
2004-06-25,11402.0,A股上市
2004-06-30,11402.0,定期报告
2004-12-31,11402.0,定期报告
2005-06-30,11402.0,定期报告
2005-08-19,11402.0,股权分置
2005-10-19,17103.0,"送股,转增"
2005-12-31,17103.0,定期报告
2006-06-23,34206.0,转增
2006-06-30,34206.0,定期报告
2006-12-31,34206.0,定期报告
2007-05-17,34206.0,股权分置受限股份上市
2007-06-30,34206.0,定期报告
2007-12-31,34206.0,定期报告
2008-06-30,34206.0,定期报告
2008-12-31,34206.0,定期报告
2009-06-30,34206.0,定期报告
2009-08-19,34206.0,股权分置受限股份上市
2009-12-31,34206.0,定期报告
2010-02-24,37228.0,增发新股上市
2010-05-14,48396.4,转增
2010-06-30,48396.4,定期报告
2010-10-18,72594.6,转增
2010-12-31,72594.6,定期报告
2011-02-24,72594.6,限售股份上市
2011-06-30,72594.6,定期报告
2011-12-31,72594.6,定期报告
2012-06-30,72594.6,定期报告
2012-12-31,72594.6,定期报告
2013-06-30,72594.6,定期报告
2013-12-30,72594.6,限售股份上市
2013-12-31,72594.6,定期报告
2014-05-16,108891.9,转增
2014-06-30,108891.9,定期报告
2014-12-31,108891.9,定期报告
2015-06-30,108891.9,定期报告
2015-12-31,108891.9,定期报告
2016-06-30,108891.9,定期报告
2016-12-31,108891.9,定期报告
2017-06-30,108891.9,定期报告
2017-12-22,126391.9,增发新股上市
2017-12-31,126391.9,定期报告
2018-05-30,214866.23,转增
2018-06-30,214866.23,定期报告
2018-12-24,214866.23,限售股份上市
2018-12-31,214866.23,定期报告
2019-06-30,214866.23,定期报告
2019-12-31,214866.23,定期报告
2020-06-30,214866.23,定期报告
2020-12-31,214866.23,定期报告
2021-05-19,257839.476,转增
2021-06-30,257839.476,定期报告
2021-08-20,257839.476,其他
2021-08-24,257839.476,其他
2021-12-31,257839.476,定期报告
2022-05-25,309090.7356,转增
2022-06-30,309090.7356,定期报告
2022-12-31,309090.7356,定期报告
2023-06-30,309090.7356,定期报告
2023-12-31,309090.7356,定期报告
2024-06-30,309090.7356,定期报告
2024-11-19,309090.7356,其他
2024-12-13,307342.168,股份回购
2024-12-31,307342.168,定期报告
2025-06-30,307342.168,定期报告
