change_date,total_shares_10k,reason
2016-12-06,362100.0,A股上市
2016-12-31,362100.0,定期报告
2017-06-30,362100.0,定期报告
2017-12-06,362100.0,限售股份上市
2017-12-31,362100.0,定期报告
2018-06-30,362100.0,定期报告
2018-12-31,362100.0,定期报告
2019-06-30,362100.0,定期报告
2019-12-06,362100.0,限售股份上市
2019-12-31,362100.0,定期报告
2020-06-30,362100.0,定期报告
2020-09-30,362103.8832,可转债转股
2020-12-31,362104.4701,"可转债转股,定期报告"
2021-03-31,362104.6771,可转债转股
2021-04-28,362104.7894,可转债转股
2021-06-25,469765.3638,"可转债转股,配股上市"
2021-06-30,469765.4758,"可转债转股,定期报告"
2021-09-30,469765.8129,可转债转股
2021-12-31,469765.8932,"定期报告,可转债转股"
2022-03-31,469766.0696,可转债转股
2022-06-10,469766.1176,可转债转股
2022-06-30,469766.1176,"定期报告,可转债转股"
2022-09-30,469766.2481,可转债转股
2022-12-31,469766.2644,"定期报告,可转债转股"
2023-03-31,469766.2807,可转债转股
2023-06-20,469766.297,可转债转股
2023-06-30,469766.297,"可转债转股,定期报告"
2023-09-30,469766.3136,可转债转股
2023-12-31,469766.3634,"可转债转股,定期报告"
2024-03-31,469766.5959,可转债转股
2024-06-21,469766.6291,可转债转股
2024-06-30,469766.6291,定期报告
2024-09-30,469766.6291,可转债转股
2024-12-31,469771.5261,"可转债转股,定期报告"
2025-03-12,467839.8031,股份回购
2025-06-21,467839.8535,可转债转股
2025-06-30,467839.8535,定期报告
2025-09-30,467840.0246,可转债转股
2025-10-31,467840.0417,可转债转股
2025-12-31,467841.7025,"可转债转股,定期报告"
2026-02-27,475808.4126,可转债转股
2026-03-11,502420.9278,可转债转股
