change_date,total_shares_10k,reason
1992-09-10,5672.577,A股上市
1992-12-30,5672.577,职工股上市
1992-12-31,5672.577,定期报告
1993-05-31,7035.5357,"送股,转增"
1993-06-14,7035.5357,配股上市
1993-06-30,7035.5357,定期报告
1993-12-31,7035.5357,定期报告
1994-05-03,8442.6428,"送股,转增"
1994-06-30,8442.6428,定期报告
1994-12-31,8442.6428,定期报告
1995-06-30,8442.6428,定期报告
1995-12-31,8442.6428,定期报告
1996-06-30,8442.6428,定期报告
1996-12-31,8442.6428,定期报告
1997-03-03,10779.7392,配股上市
1997-06-10,12935.687,"送股,转增"
1997-06-30,12935.687,定期报告
1997-12-31,12935.687,定期报告
1998-06-30,12935.687,定期报告
1998-12-09,15041.6406,配股上市
1998-12-31,15041.6406,定期报告
1999-06-30,15041.6406,定期报告
1999-12-31,15041.6406,定期报告
2000-06-30,15041.6406,定期报告
2000-11-20,15041.6406,转配股上市
2000-12-31,15041.6406,定期报告
2001-06-30,15041.6406,定期报告
2001-12-31,15041.6406,定期报告
2002-06-30,15041.6406,定期报告
2002-12-31,15041.6406,定期报告
2003-06-30,15041.6406,定期报告
2003-12-31,15041.6406,定期报告
2004-04-05,15041.6406,股权转让
2004-06-30,15041.6406,定期报告
2004-12-31,15041.6406,定期报告
2005-06-30,15041.6406,定期报告
2005-12-31,15041.6406,定期报告
2006-06-30,15041.6406,定期报告
2006-12-31,15041.6406,定期报告
2007-02-13,18802.0508,转增
2007-03-01,18802.0508,股权分置
2007-06-30,18802.0508,定期报告
2007-12-31,18802.0508,定期报告
2008-03-03,18802.0508,股权分置受限股份上市
2008-06-30,18802.0508,定期报告
2008-09-03,18802.0508,股权分置受限股份上市
2008-12-31,18802.0508,定期报告
2009-03-02,18802.0508,股权分置受限股份上市
2009-06-30,18802.0508,定期报告
2009-09-18,18802.0508,股权分置受限股份上市
2009-12-31,18802.0508,定期报告
2010-03-03,18802.0508,股权分置受限股份上市
2010-06-30,18802.0508,定期报告
2010-12-31,18802.0508,定期报告
2011-06-30,18802.0508,定期报告
2011-10-21,18802.0508,股权分置受限股份上市
2011-12-31,18802.0508,定期报告
2012-06-30,18802.0508,定期报告
2012-10-30,18802.0508,股权分置受限股份上市
2012-12-31,18802.0508,定期报告
2013-06-30,18802.0508,定期报告
2013-12-31,18802.0508,定期报告
2014-06-30,18802.0508,定期报告
2014-09-29,18802.0508,股权分置受限股份上市
2014-12-31,18802.0508,定期报告
2015-06-30,18802.0508,定期报告
2015-12-31,18802.0508,定期报告
2016-06-30,18802.0508,定期报告
2016-12-31,18802.0508,定期报告
2017-06-30,18802.0508,定期报告
2017-12-31,18802.0508,定期报告
2018-06-30,18802.0508,定期报告
2018-12-31,18802.0508,定期报告
2019-06-30,18802.0508,定期报告
2019-12-31,18802.0508,定期报告
2020-06-30,18802.0508,定期报告
2020-12-31,18802.0508,定期报告
2021-06-30,18802.0508,定期报告
2021-12-31,18802.0508,定期报告
2022-06-30,18802.0508,定期报告
2022-12-31,18802.0508,定期报告
2023-06-30,18802.0508,定期报告
2023-12-31,18802.0508,定期报告
2024-06-30,18802.0508,定期报告
2024-12-31,18802.0508,定期报告
2025-05-16,22562.461,转增
2025-06-30,22562.461,定期报告
2025-11-18,22562.461,股权分置受限股份上市
