change_date,total_shares_10k,reason
2010-08-10,10000.0,A股上市
2010-11-10,10000.0,配售股份上市
2010-12-31,10000.0,定期报告
2011-05-27,15000.0,转增
2011-06-30,15000.0,定期报告
2011-08-10,15000.0,限售股份上市
2011-12-31,15000.0,定期报告
2012-06-30,15000.0,定期报告
2012-11-05,15274.7,"增发新股上市,股权激励"
2012-11-16,15280.1,"增发新股上市,股权激励"
2012-12-31,15280.1,定期报告
2013-06-30,15280.1,定期报告
2013-08-12,15280.1,限售股份上市
2013-11-05,15280.1,激励股份解禁
2013-11-18,15280.1,激励股份解禁
2013-12-30,17827.2275,增发新股上市
2013-12-31,17827.2275,定期报告
2014-01-27,17825.2275,股份回购
2014-02-12,17825.0275,股份回购
2014-06-30,17825.0275,定期报告
2014-07-04,35650.055,转增
2014-11-05,35650.055,激励股份解禁
2014-11-17,35650.055,激励股份解禁
2014-12-30,35650.055,限售股份上市
2014-12-31,35650.055,定期报告
2015-06-30,35648.555,定期报告
2015-07-01,35648.555,股份回购
2015-07-21,37298.5228,增发新股上市
2015-09-30,37795.2115,增发新股上市
2015-11-05,37795.2115,激励股份解禁
2015-11-16,37795.2115,激励股份解禁
2015-12-31,37795.2115,定期报告
2016-01-28,37781.4402,股份回购
2016-06-13,37634.7763,股份回购
2016-06-24,75269.5526,转增
2016-06-30,75269.5526,定期报告
2016-09-30,75269.5526,限售股份上市
2016-11-07,75269.5526,激励股份解禁
2016-11-16,75269.5526,激励股份解禁
2016-12-31,75269.5526,定期报告
2017-06-26,72890.4879,股份回购
2017-06-30,72890.4879,定期报告
2017-12-29,74177.1379,"增发新股上市,股权激励"
2017-12-31,74177.1379,定期报告
2018-03-13,74113.9361,股份回购
2018-05-18,74326.2441,"增发新股上市,股权激励"
2018-05-29,111489.3661,转增
2018-06-29,111489.3955,可转债转股
2018-06-30,111489.3955,定期报告
2018-09-28,111489.5402,可转债转股
2018-10-11,131508.1202,H股上市
2018-11-30,131508.1764,"可转债转股,限售股份上市"
2018-12-10,131508.1764,限售股份上市
2018-12-28,131508.193,可转债转股
2018-12-31,131508.193,定期报告
2019-03-29,131508.2519,可转债转股
2019-06-28,131508.4256,可转债转股
2019-06-30,131508.4256,定期报告
2019-07-11,129259.9886,股份回购
2019-07-12,129259.9978,可转债转股
2019-09-30,129260.0241,可转债转股
2019-10-31,129260.0264,可转债转股
2019-12-31,129260.0809,"定期报告,可转债转股"
2020-02-29,129260.8142,可转债转股
2020-03-31,129282.206,可转债转股
2020-04-30,129282.2774,可转债转股
2020-05-31,129282.4023,可转债转股
2020-06-30,129282.4783,"可转债转股,定期报告"
2020-09-23,133288.8344,"增发新股上市,可转债转股"
2020-09-30,133288.8459,可转债转股
2020-12-31,133996.058,"可转债转股,定期报告"
2021-03-05,135592.2244,可转债转股
2021-03-31,135592.8726,可转债转股
2021-05-11,138943.448,可转债转股
2021-06-21,143747.888,增发新股上市
2021-06-30,143747.888,"可转债转股,定期报告"
2021-12-31,143747.888,定期报告
2022-06-30,143984.0571,"定期报告,期权行权"
2022-07-04,201577.6799,"转增,期权行权"
2022-08-31,201671.9769,期权行权
2022-10-31,201684.9159,期权行权
2022-11-30,201693.9059,期权行权
2022-12-31,201703.6179,"定期报告,期权行权"
2023-01-31,201705.6859,期权行权
2023-02-28,201710.3539,期权行权
2023-04-30,201710.6289,期权行权
2023-05-31,201715.6829,期权行权
2023-06-30,201716.7779,"定期报告,期权行权"
2023-12-31,201716.7779,定期报告
2024-06-30,201716.7779,定期报告
2024-12-31,201716.7779,定期报告
2025-06-30,201716.7779,定期报告
2025-09-02,205719.3379,增发新股上市
2025-10-31,205992.578,可转债转股
2025-11-30,209449.6604,可转债转股
2025-12-10,209669.4404,可转债转股
