change_date,total_shares_10k,reason
1997-12-31,37800.0,定期报告
1998-06-30,62800.0,定期报告
1998-10-21,62800.0,A股上市
1998-12-31,62800.0,定期报告
1999-04-22,62800.0,职工股上市
1999-05-18,94200.0,"送股,转增"
1999-06-30,94200.0,定期报告
1999-12-31,94200.0,定期报告
2000-06-30,94200.0,定期报告
2000-12-31,94200.0,定期报告
2001-02-27,107617.0,配股上市
2001-06-30,107617.0,定期报告
2001-12-31,107617.0,定期报告
2002-06-30,107617.0,定期报告
2002-12-31,107617.0,定期报告
2003-06-30,107617.0,定期报告
2003-08-22,129140.4,"送股,转增"
2003-12-31,129140.4,定期报告
2004-06-30,129140.4,定期报告
2004-12-31,129140.4,定期报告
2005-06-30,129140.4,定期报告
2005-12-31,129140.4,定期报告
2006-03-07,129140.4,股权分置
2006-06-23,266040.4,增发新股上市
2006-06-30,266040.4,定期报告
2006-12-31,266040.4,定期报告
2007-05-21,345852.52,转增
2007-06-30,345852.52,定期报告
2007-12-31,345852.52,定期报告
2008-03-17,345852.52,股权分置受限股份上市
2008-06-30,345852.52,定期报告
2008-08-11,379749.8531,增发新股上市
2008-10-08,569624.7796,转增
2008-12-31,569624.7796,定期报告
2009-06-30,569624.7796,定期报告
2009-12-31,569624.7796,定期报告
2010-06-30,569624.7796,定期报告
2010-12-31,569624.7796,定期报告
2011-03-21,569624.7796,股权分置受限股份上市
2011-06-30,569624.7796,定期报告
2011-07-28,569624.7796,限售股份上市
2011-12-31,569624.7796,定期报告
2012-06-30,569624.7796,定期报告
2012-12-31,569624.7796,定期报告
2013-06-30,569624.7796,定期报告
2013-12-31,569624.7796,定期报告
2014-06-30,569624.7796,定期报告
2014-12-31,569624.7796,定期报告
2015-06-30,569624.7796,定期报告
2015-12-31,569624.7796,定期报告
2016-06-30,569624.7796,定期报告
2016-12-31,569624.7796,定期报告
2017-06-30,569624.7796,定期报告
2017-12-31,569624.7796,定期报告
2018-06-30,569624.7796,定期报告
2018-12-31,569624.7796,定期报告
2019-06-30,569624.7796,定期报告
2019-12-31,569624.7796,定期报告
2020-06-30,569624.7796,定期报告
2020-12-31,569624.7796,定期报告
2021-06-30,569624.7796,定期报告
2021-12-31,569624.7796,定期报告
2022-06-20,573277.7796,"增发新股上市,股权激励"
2022-06-30,573277.7796,定期报告
2022-12-26,573171.7796,股份回购
2022-12-31,573171.7796,定期报告
2023-03-28,573084.7796,股份回购
2023-06-30,573084.7796,定期报告
2023-07-27,571851.8596,股份回购
2023-12-31,571851.8596,定期报告
2024-06-30,571851.8596,定期报告
2024-07-24,570691.3596,股份回购
2024-12-31,570691.3596,定期报告
2025-06-30,570691.3596,定期报告
2025-08-15,569624.7796,股份回购
