change_date,total_shares_10k,reason
2014-07-02,6099.0,A股上市
2014-12-31,6099.0,定期报告
2015-06-30,6099.0,定期报告
2015-08-20,6099.0,限售股份上市
2015-09-11,12198.0,转增
2015-11-06,12468.0,"增发新股上市,股权激励"
2015-12-31,12468.0,定期报告
2016-06-30,12468.0,定期报告
2016-10-21,12468.0,激励股份解禁
2016-10-27,12497.2,"增发新股上市,股权激励"
2016-12-31,12497.2,定期报告
2017-02-03,12497.2,限售股份上市
2017-06-30,12497.2,定期报告
2017-07-07,12497.2,限售股份上市
2017-10-12,12494.2,股份回购
2017-10-20,12494.2,激励股份解禁
2017-12-31,12494.2,定期报告
2018-05-14,12491.65,股份回购
2018-05-28,22487.0098,转增
2018-06-30,22487.0098,定期报告
2018-07-10,29125.8095,配股上市
2018-11-23,28905.7018,股份回购
2018-12-31,28905.7018,定期报告
2019-06-30,28905.7018,定期报告
2019-11-14,29179.7018,"股权激励,增发新股上市"
2019-12-31,29179.7018,定期报告
2020-05-20,29179.7018,其他
2020-06-30,29179.7018,定期报告
2020-08-25,29068.3018,股份回购
2020-12-31,29068.3018,定期报告
2021-06-30,29068.3018,定期报告
2021-09-15,28978.9018,股份回购
2021-12-31,28978.9018,定期报告
2022-06-30,28978.9018,定期报告
2022-09-14,28905.7018,股份回购
2022-12-31,28905.7018,定期报告
2023-06-30,28905.7018,定期报告
2023-12-31,28905.7018,定期报告
2024-06-30,28905.7018,定期报告
2024-12-31,28905.7018,定期报告
2025-06-30,28905.7018,定期报告
