change_date,total_shares_10k,reason
1994-12-31,5000.002,定期报告
1995-12-31,5000.002,定期报告
1996-03-12,5000.002,A股上市
1996-06-30,5000.002,定期报告
1996-07-01,7000.0028,"送股,转增"
1996-12-31,7000.0028,定期报告
1997-06-30,7000.0028,定期报告
1997-12-31,7000.0028,定期报告
1998-02-26,8650.3313,配股上市
1998-06-30,8650.3313,定期报告
1998-12-31,8650.3313,定期报告
1999-06-30,8650.3313,定期报告
1999-12-31,8650.3313,定期报告
2000-06-30,8650.3313,定期报告
2000-12-31,8650.3313,定期报告
2001-02-06,8650.3313,转配股上市
2001-05-09,17300.6626,"送股,转增"
2001-06-30,17300.6626,定期报告
2001-12-31,17300.6626,定期报告
2002-06-13,19030.7288,"送股,转增"
2002-06-30,19030.7288,定期报告
2002-12-31,19030.7288,定期报告
2003-06-30,19030.7288,定期报告
2003-12-31,19030.7288,定期报告
2004-06-30,19030.7288,定期报告
2004-12-31,19030.7288,定期报告
2005-06-30,19030.7288,定期报告
2005-12-31,19030.7288,定期报告
2006-06-30,19030.7288,定期报告
2006-09-12,22333.6429,"转增,股权分置"
2006-12-31,22333.6429,定期报告
2007-06-30,22333.6429,定期报告
2007-09-17,22333.6429,股权分置受限股份上市
2007-12-31,22333.6429,定期报告
2008-03-28,22333.6429,股权分置受限股份上市
2008-06-30,22333.6429,定期报告
2008-09-19,22333.6429,股权分置受限股份上市
2008-12-31,22333.6429,定期报告
2009-03-24,22333.6429,股权分置受限股份上市
2009-06-30,22333.6429,定期报告
2009-09-25,22333.6429,股权分置受限股份上市
2009-12-31,22333.6429,定期报告
2010-06-30,22333.6429,定期报告
2010-12-31,22333.6429,定期报告
2011-06-30,22333.6429,定期报告
2011-12-31,22333.6429,定期报告
2012-06-30,22333.6429,定期报告
2012-12-31,22333.6429,定期报告
2013-06-30,22333.6429,定期报告
2013-07-15,22333.6429,股权分置受限股份上市
2013-12-31,22333.6429,定期报告
2014-01-10,27994.0202,增发新股上市
2014-06-30,27994.0202,定期报告
2014-12-31,27994.0202,定期报告
2015-06-30,27994.0202,定期报告
2015-12-31,27994.0202,定期报告
2016-06-08,35863.1009,增发新股上市
2016-06-30,35863.1009,定期报告
2016-12-31,35863.1009,定期报告
2017-01-18,35863.1009,限售股份上市
2017-06-30,35863.1009,定期报告
2017-12-31,35863.1009,定期报告
2018-06-30,35863.1009,定期报告
2018-12-31,35863.1009,定期报告
2019-06-10,35863.1009,限售股份上市
2019-06-30,35863.1009,定期报告
2019-12-31,35863.1009,定期报告
2020-06-30,35863.1009,定期报告
2020-12-31,35863.1009,定期报告
2021-06-30,35863.1009,定期报告
2021-12-31,35863.1009,定期报告
2022-06-30,35863.1009,定期报告
2022-12-31,35863.1009,定期报告
2023-06-30,35863.1009,定期报告
2023-12-31,35863.1009,定期报告
2024-06-30,35863.1009,定期报告
2024-12-31,35863.1009,定期报告
2025-06-30,35863.1009,定期报告
