change_date,total_shares_10k,reason
2011-09-19,40100.0,A股上市
2011-12-20,40100.0,配售股份上市
2011-12-31,40100.0,定期报告
2012-06-30,40100.0,定期报告
2012-09-19,40100.0,限售股份上市
2012-12-31,40100.0,定期报告
2013-01-11,40100.0,限售股份上市
2013-06-30,40100.0,定期报告
2013-12-31,40100.0,定期报告
2014-06-30,40100.0,定期报告
2014-09-19,40100.0,限售股份上市
2014-12-31,41775.6,"增发新股上市,定期报告,股权激励"
2015-06-30,41775.6,定期报告
2015-12-02,48275.6,增发新股上市
2015-12-25,48275.6,激励股份解禁
2015-12-31,48275.6,定期报告
2016-06-30,48275.6,定期报告
2016-11-04,51079.6,"增发新股上市,股权激励"
2016-12-05,51079.6,限售股份上市
2016-12-21,51079.6,激励股份解禁
2016-12-31,51079.6,定期报告
2017-03-21,51329.6,"增发新股上市,股权激励"
2017-06-30,51329.6,定期报告
2017-12-11,58998.4335,增发新股上市
2017-12-31,58998.4335,定期报告
2018-01-02,58998.4335,激励股份解禁
2018-05-07,58998.4335,激励股份解禁
2018-06-30,58998.4335,定期报告
2018-09-03,58987.6415,股份回购
2018-12-11,58987.6415,限售股份上市
2018-12-31,58987.6415,定期报告
2019-06-30,58987.6415,定期报告
2019-07-23,62997.7415,"增发新股上市,股权激励"
2019-09-27,61472.2415,股份回购
2019-10-28,61628.2415,"股权激励,增发新股上市"
2019-12-31,61629.5313,"定期报告,可转债转股"
2020-03-31,61630.1046,可转债转股
2020-06-01,61630.1222,可转债转股
2020-06-30,61630.1222,定期报告
2020-07-16,61630.1222,激励股份解禁
2020-09-24,61630.1222,激励股份解禁
2020-09-30,61630.1845,可转债转股
2020-12-31,66135.6643,定期报告
2021-03-31,67748.2228,可转债转股
2021-04-20,68085.575,可转债转股
2021-05-07,68221.5645,可转债转股
2021-06-30,68255.517,"可转债转股,定期报告"
2021-07-15,68255.517,激励股份解禁
2021-09-27,68255.517,激励股份解禁
2021-09-30,68257.006,可转债转股
2021-12-31,68258.232,"定期报告,可转债转股"
2022-03-31,68894.3929,可转债转股
2022-04-14,68879.7829,股份回购
2022-05-11,96581.9783,转增
2022-06-30,96582.3697,"定期报告,可转债转股"
2022-09-30,96582.7999,可转债转股
2022-12-31,96981.2678,"定期报告,可转债转股"
2023-03-31,96981.6852,可转债转股
2023-05-31,96981.7895,可转债转股
2023-06-30,96981.8429,"定期报告,可转债转股"
2023-08-16,106982.1232,"增发新股上市,可转债转股"
2023-09-30,110519.5612,可转债转股
2023-10-23,119249.2027,可转债转股
2023-12-31,119249.2027,定期报告
2024-02-19,119249.2027,限售股份上市
2024-03-20,124370.4027,"增发新股上市,股权激励"
2024-06-30,124370.4027,定期报告
2024-12-31,124370.4027,定期报告
2025-05-20,124370.4027,激励股份解禁
2025-06-30,124370.4027,定期报告
2025-07-31,124352.3627,股份回购
