change_date,total_shares_10k,reason
2016-08-23,8000.0,A股上市
2016-12-31,8000.0,定期报告
2017-05-11,12000.0,转增
2017-06-30,12000.0,定期报告
2017-08-23,12000.0,限售股份上市
2017-09-28,12503.95,"增发新股上市,股权激励"
2017-12-31,12503.95,定期报告
2018-06-30,12503.95,定期报告
2018-08-30,12638.39,"增发新股上市,股权激励"
2018-12-31,12638.39,定期报告
2019-01-29,12000.0,股份回购
2019-06-30,12000.0,定期报告
2019-08-23,12000.0,限售股份上市
2019-12-31,12000.0,定期报告
2020-05-27,20400.0,转增
2020-06-30,20527.7298,定期报告
2020-07-31,20603.4333,期权行权
2020-09-30,20659.6722,期权行权
2020-11-30,20663.8362,期权行权
2020-12-31,20664.5882,"定期报告,期权行权"
2021-05-07,20665.7262,"股份回购,期权行权"
2021-06-30,20672.9412,"定期报告,期权行权"
2021-12-31,20689.0892,"定期报告,期权行权"
2022-04-29,20853.3262,期权行权
2022-06-30,20853.3262,定期报告
2022-12-31,20895.0562,"定期报告,期权行权"
2023-05-19,21010.4733,期权行权
2023-06-21,21022.7252,期权行权
2023-06-30,21022.7252,定期报告
2023-12-31,21022.7252,定期报告
2024-05-31,21022.8348,"期权行权,可转债转股"
2024-06-30,21022.8441,"可转债转股,定期报告"
2024-09-30,21022.8534,可转债转股
2024-12-31,21022.9016,"可转债转股,定期报告"
2025-03-31,21022.9016,可转债转股
2025-06-12,21159.7233,可转债转股
2025-06-30,21160.0295,"可转债转股,定期报告"
2025-09-30,21161.1257,可转债转股
2025-12-31,21161.2413,可转债转股
