change_date,total_shares_10k,reason
2010-12-31,20480.0,定期报告
2011-01-11,20480.0,A股上市
2011-04-11,20480.0,配售股份上市
2011-05-16,40960.0,"送股,转增"
2011-06-30,40960.0,定期报告
2011-11-28,41417.96,"增发新股上市,股权激励"
2011-12-31,41417.96,定期报告
2012-01-11,41417.96,限售股份上市
2012-06-07,53843.348,转增
2012-06-30,53843.348,定期报告
2012-10-29,53832.948,股份回购
2012-11-28,53832.948,激励股份解禁
2012-12-31,53832.948,定期报告
2013-06-30,53832.948,定期报告
2013-07-23,53657.4636,股份回购
2013-12-31,53657.4636,定期报告
2014-01-13,53657.4636,限售股份上市
2014-01-28,53657.4636,承诺限售
2014-06-30,53657.4636,定期报告
2014-08-12,53423.4844,股份回购
2014-12-31,53423.4844,定期报告
2015-01-05,53423.4844,限售股份上市
2015-06-30,53423.4844,定期报告
2015-07-17,61667.9288,增发新股上市
2015-12-31,61667.9288,定期报告
2016-04-29,80168.3074,转增
2016-06-30,80168.3074,定期报告
2016-07-18,80168.3074,限售股份上市
2016-12-31,80168.3074,定期报告
2017-06-30,80168.3074,定期报告
2017-12-31,80168.3074,定期报告
2018-06-30,80168.3074,定期报告
2018-07-17,80168.3074,限售股份上市
2018-12-31,80168.3074,定期报告
2019-06-30,80168.3074,定期报告
2019-12-31,80168.3074,定期报告
2020-06-30,80168.3074,定期报告
2020-12-31,80168.3074,定期报告
2021-06-30,80168.3074,定期报告
2021-12-31,80168.3074,定期报告
2022-06-30,80168.3074,定期报告
2022-12-31,80168.3074,定期报告
2023-06-30,80168.3074,定期报告
2023-12-31,80168.3074,定期报告
2024-06-30,80168.3074,定期报告
2024-12-31,80168.3074,定期报告
2025-06-30,80168.3074,定期报告
