change_date,total_shares_10k,reason
2009-09-29,14120.0,A股上市
2009-12-29,14120.0,配售股份上市
2009-12-31,14120.0,定期报告
2010-06-30,14120.0,定期报告
2010-09-29,14120.0,限售股份上市
2010-12-31,14120.0,定期报告
2011-01-17,14120.0,限售股份上市
2011-05-16,21180.0,转增
2011-06-30,21180.0,定期报告
2011-12-31,21180.0,定期报告
2012-06-30,21180.0,定期报告
2012-10-08,21180.0,限售股份上市
2012-12-31,21180.0,定期报告
2013-06-30,21180.0,定期报告
2013-12-31,21180.0,定期报告
2014-06-30,21180.0,定期报告
2014-12-31,21180.0,定期报告
2015-05-14,24860.0,增发新股上市
2015-06-30,24860.0,定期报告
2015-12-23,25160.0,"增发新股上市,股权激励"
2015-12-31,25160.0,定期报告
2016-06-30,25160.0,定期报告
2016-12-26,25160.0,激励股份解禁
2016-12-31,25160.0,定期报告
2017-05-16,25151.0,股份回购
2017-06-30,25151.0,定期报告
2017-12-26,25151.0,激励股份解禁
2017-12-31,25151.0,定期报告
2018-02-08,25143.2,股份回购
2018-05-14,25143.2,限售股份上市
2018-06-30,25143.2,定期报告
2018-11-07,25061.6,股份回购
2018-12-31,25061.6,定期报告
2019-06-30,25061.6,定期报告
2019-12-31,25061.6,定期报告
2020-06-30,25061.6,定期报告
2020-12-31,25061.6,定期报告
2021-06-30,25061.6,定期报告
2021-12-31,25061.6,定期报告
2022-06-30,25061.6,定期报告
2022-12-31,25061.6,定期报告
2023-06-30,25061.6,定期报告
2023-12-31,25061.6,定期报告
2024-06-30,25061.6,定期报告
2024-12-31,25061.6,定期报告
2025-06-30,25061.6,定期报告
