change_date,total_shares_10k,reason
1997-06-27,488774.75,H股上市
1999-12-31,488774.75,定期报告
2000-06-30,488774.75,定期报告
2000-12-31,503774.75,定期报告
2001-01-16,503774.75,A股上市
2001-04-13,503774.75,其他
2001-06-30,503774.75,定期报告
2001-12-31,503774.75,定期报告
2002-06-30,503774.75,定期报告
2002-12-31,503774.75,定期报告
2003-06-30,503774.75,定期报告
2003-12-31,503774.75,定期报告
2004-06-30,503774.75,定期报告
2004-12-31,503774.75,定期报告
2005-06-30,503774.75,定期报告
2005-12-31,503774.75,定期报告
2006-05-16,503774.75,股权分置
2006-06-30,503774.75,定期报告
2006-12-31,503774.75,定期报告
2007-05-16,503774.75,股权分置受限股份上市
2007-06-14,503774.75,股权分置受限股份上市
2007-06-30,503774.75,定期报告
2007-07-27,503774.75,股权分置受限股份上市
2007-12-31,503774.75,定期报告
2008-02-27,503774.75,股权分置受限股份上市
2008-06-30,503774.75,定期报告
2008-10-10,503774.75,股权分置受限股份上市
2008-12-31,503774.75,定期报告
2009-06-08,503774.75,股权分置受限股份上市
2009-06-30,503774.75,定期报告
2009-12-31,503774.75,定期报告
2010-03-10,503774.75,股权分置受限股份上市
2010-06-30,503774.75,定期报告
2010-12-17,503774.75,股权分置受限股份上市
2010-12-31,503774.75,定期报告
2011-05-20,503774.75,股权分置受限股份上市
2011-06-30,503774.75,定期报告
2011-07-29,503774.75,股权分置受限股份上市
2011-12-31,503774.75,定期报告
2012-06-30,503774.75,定期报告
2012-08-17,503774.75,股权分置受限股份上市
2012-12-31,503774.75,定期报告
2013-06-30,503774.75,定期报告
2013-11-06,503774.75,股权分置受限股份上市
2013-12-31,503774.75,定期报告
2014-06-30,503774.75,定期报告
2014-12-31,503774.75,定期报告
2015-01-15,503774.75,股权分置受限股份上市
2015-06-30,503774.75,定期报告
2015-12-31,503774.75,定期报告
2016-06-30,503774.75,定期报告
2016-12-31,503774.75,定期报告
2017-06-30,503774.75,定期报告
2017-12-31,503774.75,定期报告
2018-06-30,503774.75,定期报告
2018-12-31,503774.75,定期报告
2019-06-30,503774.75,定期报告
2019-08-23,503774.75,股权分置受限股份上市
2019-12-31,503774.75,定期报告
2020-06-30,503774.75,定期报告
2020-12-31,503774.75,定期报告
2021-01-29,503774.75,股权分置受限股份上市
2021-06-30,503774.75,定期报告
2021-12-31,503774.75,定期报告
2022-06-30,503774.75,定期报告
2022-12-31,503774.75,定期报告
2023-06-30,503774.75,定期报告
2023-12-31,503774.75,定期报告
2024-06-30,503774.75,定期报告
2024-12-31,503774.75,定期报告
2025-06-30,503774.75,定期报告
