change_date,total_shares_10k,reason
2020-05-18,23277.0,A股上市
2020-06-30,23277.0,定期报告
2020-12-31,23277.0,定期报告
2021-05-18,23277.0,限售股份上市
2021-06-30,23277.0,定期报告
2021-12-31,23277.0,定期报告
2022-06-30,23277.0,定期报告
2022-09-30,23277.0414,可转债转股
2022-12-31,23277.0515,"定期报告,可转债转股"
2023-03-31,23277.0954,可转债转股
2023-05-18,23277.1,"限售股份上市,可转债转股"
2023-06-30,23277.1016,"定期报告,可转债转股"
2023-09-28,23277.1071,可转债转股
2023-11-16,23903.3473,可转债转股
2023-11-20,24408.8333,可转债转股
2023-12-29,24796.0384,可转债转股
2023-12-31,24796.0384,定期报告
2024-03-29,24796.0384,可转债转股
2024-06-28,24796.0384,可转债转股
2024-06-30,24796.0384,定期报告
2024-07-10,24796.0384,其他
2024-07-11,24796.0384,其他
2024-09-30,24796.0384,其他
2024-12-31,24796.0384,定期报告
2025-03-31,24796.0384,可转债转股
2025-04-10,24796.0384,其他
2025-05-09,25265.3418,可转债转股
2025-05-19,25301.7256,可转债转股
2025-06-30,25485.8672,"可转债转股,定期报告"
2025-09-08,25491.0121,可转债转股
2025-09-24,24975.1381,"可转债转股,股份回购"
2025-09-30,24975.1543,可转债转股
2025-12-09,24977.1324,可转债转股
2025-12-31,24977.1324,可转债转股
2026-01-18,24977.1428,可转债转股
