change_date,total_shares_10k,reason
2010-11-12,6100.0,A股上市
2010-12-31,6100.0,定期报告
2011-02-14,6100.0,配售股份上市
2011-05-13,12200.0,转增
2011-06-30,12200.0,定期报告
2011-11-14,12200.0,限售股份上市
2011-12-31,12200.0,定期报告
2012-06-30,12200.0,定期报告
2012-12-31,12200.0,定期报告
2013-06-30,12200.0,定期报告
2013-11-12,12200.0,限售股份上市
2013-12-31,12200.0,定期报告
2014-06-30,12200.0,定期报告
2014-12-31,12200.0,定期报告
2015-05-12,24400.0,转增
2015-06-30,24400.0,定期报告
2015-12-31,24400.0,定期报告
2016-06-30,24400.0,定期报告
2016-11-30,34515.4706,增发新股上市
2016-12-31,34515.4706,定期报告
2017-06-30,34515.4706,定期报告
2017-12-31,34515.4706,定期报告
2018-02-02,34515.4706,限售股份上市
2018-06-30,34515.4706,定期报告
2018-11-30,34515.4706,限售股份上市
2018-12-31,37567.1725,定期报告
2019-01-21,37567.1725,增发新股上市
2019-03-28,42724.4052,增发新股上市
2019-06-30,42724.4052,定期报告
2019-12-02,42724.4052,限售股份上市
2019-12-31,42724.4052,定期报告
2020-01-21,42724.4052,限售股份上市
2020-03-30,42724.4052,限售股份上市
2020-06-30,42724.4052,定期报告
2020-07-31,42724.4052,限售股份上市
2020-12-31,42724.4052,定期报告
2021-06-30,42724.4052,定期报告
2021-12-31,42724.4052,定期报告
2022-03-28,42724.4052,限售股份上市
2022-06-30,42724.4052,定期报告
2022-12-31,42724.4052,定期报告
2023-06-30,260619.801,定期报告
2023-07-18,260619.801,增发新股上市
2023-12-31,311467.2586,定期报告
2024-01-22,311467.2586,增发新股上市
2024-06-30,311467.2586,定期报告
2024-07-18,311467.2586,限售股份上市
2024-07-22,311467.2586,限售股份上市
2024-08-19,309906.7016,股份回购
2024-12-31,309906.7016,定期报告
2025-06-30,309906.7016,定期报告
