change_date,total_shares_10k,reason
2002-05-15,7500.0,A股上市
2002-06-30,7500.0,定期报告
2002-12-31,7500.0,定期报告
2003-05-27,9750.0,"送股,转增"
2003-06-30,9750.0,定期报告
2003-12-31,9750.0,定期报告
2004-06-01,15600.0,"送股,转增"
2004-06-30,15600.0,定期报告
2004-12-31,15600.0,定期报告
2005-06-30,15600.0,定期报告
2005-08-23,20280.0,"送股,转增"
2005-12-31,20280.0,定期报告
2006-06-30,20280.0,定期报告
2006-12-31,20280.0,定期报告
2007-01-15,22480.0,股权分置
2007-06-30,22480.0,定期报告
2007-07-05,33720.0,转增
2007-12-31,33720.0,定期报告
2008-01-15,33720.0,股权分置受限股份上市
2008-04-14,67440.0,"送股,转增"
2008-06-30,67440.0,定期报告
2008-12-31,67440.0,定期报告
2009-01-15,67440.0,股权分置受限股份上市
2009-06-30,67440.0,定期报告
2009-12-31,67440.0,定期报告
2010-01-15,67440.0,"股权分置受限股份上市,限售股份上市"
2010-06-30,67440.0,定期报告
2010-07-12,101160.0,送股
2010-12-31,101160.0,定期报告
2011-06-30,101160.0,定期报告
2011-12-31,101160.0,定期报告
2012-06-30,101160.0,定期报告
2012-07-16,121392.0,送股
2012-12-31,121392.0,定期报告
2013-06-30,121392.0,定期报告
2013-12-31,121392.0,定期报告
2014-06-30,121392.0,定期报告
2014-12-31,121392.0,定期报告
2015-01-05,189604.6411,增发新股上市
2015-01-27,206929.4446,增发新股上市
2015-06-30,206929.4446,定期报告
2015-12-14,413858.8892,转增
2015-12-31,413858.8892,定期报告
2016-01-28,413858.8892,限售股份上市
2016-06-30,413858.8892,定期报告
2016-12-31,413858.8892,定期报告
2017-06-30,413858.8892,定期报告
2017-12-31,413858.8892,定期报告
2018-01-08,413858.8892,限售股份上市
2018-06-30,413858.8892,定期报告
2018-12-31,413858.8892,定期报告
2019-06-30,413858.8892,定期报告
2019-12-31,413858.8892,定期报告
2020-06-30,413858.8892,定期报告
2020-12-31,413858.8892,定期报告
2021-06-30,413858.8892,定期报告
2021-12-31,413858.8892,定期报告
2022-06-30,413858.8892,定期报告
2022-12-31,413858.8892,定期报告
2023-06-30,413858.8892,定期报告
2023-12-31,413858.8892,定期报告
2024-06-30,413858.8892,定期报告
2024-12-31,413858.8892,定期报告
2025-06-30,413858.8892,定期报告
2025-12-31,413858.8892,定期报告
