change_date,total_shares_10k,reason
2009-10-30,9071.4286,A股上市
2009-12-31,9071.4286,定期报告
2010-02-01,9071.4286,配售股份上市
2010-05-05,15421.4286,转增
2010-06-30,15421.4286,定期报告
2010-11-01,15421.4286,限售股份上市
2010-12-31,15421.4286,定期报告
2011-06-30,15421.4286,定期报告
2011-12-31,15421.4286,定期报告
2012-06-30,15421.4286,定期报告
2012-10-30,15421.4286,限售股份上市
2012-12-31,15421.4286,定期报告
2013-01-09,15421.4286,限售股份上市
2013-06-30,15529.1786,"定期报告,期权行权"
2013-12-31,15675.8866,"定期报告,期权行权"
2014-05-19,31367.2989,转增
2014-06-30,31367.9188,"定期报告,期权行权"
2014-09-30,31633.6506,期权行权
2014-12-31,31729.9719,"定期报告,期权行权"
2015-04-22,69823.6487,"转增,期权行权"
2015-06-30,69937.7741,"定期报告,期权行权"
2015-12-31,70797.886,"定期报告,期权行权"
2016-03-14,78938.4564,"增发新股上市,期权行权"
2016-06-30,79328.4027,"定期报告,期权行权"
2016-12-31,80154.3597,"定期报告,期权行权"
2017-04-25,240644.7336,"转增,期权行权"
2017-06-30,240969.6921,"定期报告,期权行权"
2017-12-31,241142.4103,定期报告
2018-02-14,243079.2517,"增发新股上市,股权激励,期权行权"
2018-05-23,243296.739,期权行权
2018-06-30,243361.3117,定期报告
2018-08-21,243345.8117,"股份回购,期权行权"
2018-12-20,243281.8617,股份回购
2018-12-31,243281.8617,定期报告
2019-03-14,243281.8617,限售股份上市
2019-04-04,243281.8617,激励股份解禁
2019-06-30,243298.8728,"期权行权,定期报告"
2019-12-31,243401.5604,"期权行权,定期报告,股份回购"
2020-04-22,243401.5604,其他
2020-06-30,243401.5604,定期报告
2020-07-13,242869.1204,股份回购
2020-07-23,245301.2204,"股权激励,增发新股上市"
2020-12-31,245301.2204,定期报告
2021-05-19,245241.2654,股份回购
2021-05-26,245133.2654,股份回购
2021-06-22,244752.6404,股份回购
2021-06-30,244752.6404,定期报告
2021-07-02,244726.1404,股份回购
2021-09-27,244726.1404,激励股份解禁
2021-12-14,244702.9804,股份回购
2021-12-31,244702.9804,定期报告
2022-06-30,244702.9804,定期报告
2022-07-28,244702.9804,激励股份解禁
2022-09-28,243890.7475,股份回购
2022-12-26,243723.0675,股份回购
2022-12-31,243723.0675,定期报告
2023-04-27,243723.0675,其他
2023-06-30,243730.4195,"定期报告,期权行权"
2023-07-12,243730.4195,期权行权
2023-07-28,243730.4195,激励股份解禁
2023-11-27,243718.7095,股份回购
2023-12-31,243718.7095,定期报告
2024-04-12,244077.449,期权行权
2024-06-30,244098.8187,"定期报告,期权行权"
2024-07-11,244098.8187,期权行权
2024-07-25,244098.8187,激励股份解禁
2024-09-26,244098.8187,"股份回购,股权激励"
2024-12-24,244421.9385,"股份回购,期权行权"
2024-12-31,244424.2297,"定期报告,期权行权"
2025-02-27,244519.1666,期权行权
2025-05-15,244573.2567,期权行权
2025-06-30,244573.2567,定期报告
2025-09-24,245944.9777,"增发新股上市,股份回购,股权激励"
