change_date,total_shares_10k,reason
1997-12-31,16526.16,定期报告
1998-12-31,16526.16,定期报告
1999-06-30,16526.16,定期报告
1999-07-21,22326.16,A股上市
1999-09-28,22326.16,配售股份上市
1999-12-31,22326.16,定期报告
2000-06-30,22326.16,定期报告
2000-12-31,22326.16,定期报告
2001-06-30,22326.16,定期报告
2001-12-31,22326.16,定期报告
2002-06-30,22326.16,定期报告
2002-07-10,22326.16,职工股上市
2002-12-31,22326.16,定期报告
2003-06-30,22326.16,定期报告
2003-12-31,22326.16,定期报告
2004-06-30,22326.16,定期报告
2004-12-31,22326.16,定期报告
2005-06-29,23442.468,"送股,转增"
2005-06-30,23442.468,定期报告
2005-12-31,23442.468,定期报告
2006-01-11,23442.468,股权分置
2006-06-30,23442.468,定期报告
2006-12-31,23442.468,定期报告
2007-01-12,23442.468,股权分置受限股份上市
2007-01-24,30442.468,增发新股上市
2007-06-30,30442.468,定期报告
2007-12-31,30442.468,定期报告
2008-01-23,30442.468,限售股份上市
2008-01-25,30442.468,股权分置受限股份上市
2008-06-30,30442.468,定期报告
2008-12-31,30442.468,定期报告
2009-01-16,30442.468,股权分置受限股份上市
2009-06-11,45663.702,转增
2009-06-30,45663.702,定期报告
2009-12-31,45663.702,定期报告
2010-06-30,45663.702,定期报告
2010-12-31,45663.702,定期报告
2011-01-05,45663.702,限售股份上市
2011-06-30,45663.702,定期报告
2011-12-31,45663.702,定期报告
2012-06-28,50230.0722,送股
2012-06-30,50230.0722,定期报告
2012-12-31,50230.0722,定期报告
2013-06-28,55253.0794,送股
2013-06-30,55253.0794,定期报告
2013-12-31,55253.0794,定期报告
2014-06-30,55253.0794,定期报告
2014-12-31,55253.0794,定期报告
2015-06-30,55253.0794,定期报告
2015-12-14,85556.1097,增发新股上市
2015-12-31,85556.1097,定期报告
2016-06-17,119778.5535,转增
2016-06-30,119778.5535,定期报告
2016-12-31,119778.5535,定期报告
2017-06-30,119778.5535,定期报告
2017-12-31,119778.5535,定期报告
2018-06-29,143734.2642,转增
2018-06-30,143734.2642,定期报告
2018-12-14,143734.2642,限售股份上市
2018-12-31,143734.2642,定期报告
2019-06-20,186854.5434,转增
2019-06-30,186854.5434,定期报告
2019-12-31,186854.5434,定期报告
2020-06-30,186854.5434,定期报告
2020-12-31,186854.5434,定期报告
2021-06-30,186854.5434,定期报告
2021-12-31,186854.5434,定期报告
2022-06-30,186854.5434,定期报告
2022-12-31,186854.5434,定期报告
2023-06-30,186854.5434,定期报告
2023-12-31,186854.5434,定期报告
2024-06-30,186854.5434,定期报告
2024-12-31,186854.5434,定期报告
2025-06-30,186854.5434,定期报告
