change_date,total_shares_10k,reason
2007-12-31,16600.0,定期报告
2008-03-06,22200.0,A股上市
2008-06-06,22200.0,配售股份上市
2008-06-30,22200.0,定期报告
2008-12-31,22200.0,定期报告
2009-03-06,22200.0,限售股份上市
2009-06-30,22200.0,定期报告
2009-12-31,22200.0,定期报告
2010-06-30,22200.0,定期报告
2010-12-31,22200.0,定期报告
2011-03-07,22200.0,限售股份上市
2011-05-13,22490.0,"增发新股上市,股权激励"
2011-06-30,22490.0,定期报告
2011-12-31,22490.0,定期报告
2012-05-14,22490.0,激励股份解禁
2012-06-30,22490.0,定期报告
2012-12-05,29317.3092,增发新股上市
2012-12-31,29317.3092,定期报告
2013-04-18,58634.6184,转增
2013-05-24,58634.6184,激励股份解禁
2013-06-30,58634.6184,定期报告
2013-12-31,58634.6184,定期报告
2014-06-30,69234.6184,定期报告
2014-07-01,69234.6184,增发新股上市
2014-12-31,69234.6184,定期报告
2015-06-30,69234.6184,定期报告
2015-07-01,69234.6184,限售股份上市
2015-12-07,69234.6184,限售股份上市
2015-12-31,69234.6184,定期报告
2016-05-19,138469.2368,转增
2016-06-03,139161.6368,期权行权
2016-06-30,139161.6368,定期报告
2016-10-21,161996.2824,增发新股上市
2016-12-31,161996.2824,定期报告
2017-06-30,161996.2824,定期报告
2017-08-22,164978.2824,"增发新股上市,股权激励"
2017-10-23,164978.2824,限售股份上市
2017-12-31,164978.2824,定期报告
2018-06-30,164978.2824,定期报告
2018-08-24,164978.2824,激励股份解禁
2018-12-31,164978.2824,定期报告
2019-06-30,164978.2824,定期报告
2019-08-23,164978.2824,激励股份解禁
2019-12-31,164978.2824,定期报告
2020-06-30,164978.2824,定期报告
2020-07-10,164902.2824,股份回购
2020-07-11,164902.2824,股份回购
2020-12-31,164902.2824,定期报告
2021-06-30,164902.2824,定期报告
2021-12-31,164902.2824,定期报告
2022-06-30,164902.2824,定期报告
2022-08-05,164902.2824,其他
2022-09-19,157612.7767,股份回购
2022-12-31,157612.7767,定期报告
2023-06-30,157612.7767,定期报告
2023-12-31,157612.7767,定期报告
2024-06-30,157612.7767,定期报告
2024-12-31,157612.7767,定期报告
2025-06-30,157612.7767,定期报告
