change_date,total_shares_10k,reason
2012-06-30,8169.0,定期报告
2012-07-13,10892.0,A股上市
2012-12-31,10892.0,定期报告
2013-06-30,10892.0,定期报告
2013-07-15,10892.0,限售股份上市
2013-12-31,10892.0,定期报告
2014-05-13,21784.0,送股
2014-06-30,21784.0,定期报告
2014-12-31,21784.0,定期报告
2015-06-30,21784.0,定期报告
2015-07-13,21784.0,限售股份上市
2015-12-31,21784.0,定期报告
2016-02-04,25411.5862,增发新股上市
2016-05-17,63528.9655,转增
2016-06-30,63528.9655,定期报告
2016-12-31,63528.9655,定期报告
2017-06-30,63528.9655,定期报告
2017-12-31,63528.9655,定期报告
2018-06-30,63528.9655,定期报告
2018-12-31,63528.9655,定期报告
2019-02-11,63528.9655,限售股份上市
2019-06-30,63528.9655,定期报告
2019-12-31,63528.9655,定期报告
2020-06-30,63528.9655,定期报告
2020-12-31,63528.9655,定期报告
2021-06-30,63528.9655,定期报告
2021-08-12,78042.2398,增发新股上市
2021-12-31,78042.2398,定期报告
2022-02-14,78042.2398,限售股份上市
2022-04-20,78042.2398,其他
2022-05-20,78042.2398,其他
2022-06-30,78042.2398,定期报告
2022-09-30,78042.2398,其他
2022-12-31,78042.2398,定期报告
2023-06-30,78042.2398,定期报告
2023-07-07,78042.2398,"股权激励,股份回购"
2023-12-28,78042.2398,"股份回购,股权激励"
2023-12-31,78042.2398,定期报告
2024-02-05,78042.2398,其他
2024-06-30,78042.2398,定期报告
2024-07-17,77169.4398,股份回购
2024-12-31,77169.4398,定期报告
2025-05-14,77163.4398,股份回购
2025-06-30,77163.4398,定期报告
2025-07-21,77163.4398,激励股份解禁
2025-07-25,77163.4398,激励股份解禁
2025-09-19,77163.4398,"股份回购,期权行权"
2025-12-29,77163.4398,其他
2026-03-26,76950.4398,股份回购
